Preschool_Name,Location_Type,Address,Opening_Hours,Preschool_Website,Google_Website,Update_Time,Stars,Average_Stars
Small Wonder Preschool (Punggol),Preschool,"211A Punggol Walk, Singapore 821211 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",https://smallwonderpreschool.com/,"https://www.google.com/maps/place/Small+Wonder+Punggol/@1.4018724,103.8998233,17z/data=!3m1!4b1!4m6!3m5!1s0x31da176340da74b3:0x4018d23262f1bccf!8m2!3d1.4018724!4d103.8998233!16s%2Fg%2F11hcdvj4cg?entry=ttu",2024-03-19 06:22:52.477191,"1, 1, 5, 5, 5, 1, 5, 5, 5",3.6666666666666665
Small Wonder Preschool (Serangoon),Kindergarten,"6 Serangoon North Ave 5, #02-01, Singapore 554910 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://smallwonderpreschool.com/,"https://www.google.com/maps/place/Small+Wonder+Serangoon+North/@1.3745467,103.8692517,17z/data=!3m1!4b1!4m6!3m5!1s0x31da16581f1785c3:0x1488c52975d76a4d!8m2!3d1.3745467!4d103.8692517!16s%2Fg%2F11ckqswqfl?entry=ttu",2024-03-19 06:23:18.643684,"5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 1, 1, 5, 3, 5, 5, 3, 5, 5, 1, 5, 5",4.387096774193548
Small Wonder Preschool Bukit Batok,Day care center,"159 Bukit Batok Street 11, #01-180, Singapore 650159 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.smallwonderpreschool.com/,"https://www.google.com/maps/place/Small+Wonder+Bukit+Batok/@1.3487756,103.7426804,17z/data=!3m1!4b1!4m6!3m5!1s0x31da229fb60e4733:0xd4720ff0a0dd2c32!8m2!3d1.3487756!4d103.7426804!16s%2Fg%2F1v9l88lk?entry=ttu",2024-03-19 06:23:46.078669,"1, 5, 5",3.6666666666666665
Small Wonder Preschool Bukit Panjang,Day care center,"435 Bukit Panjang Ring Rd, #01-653, Singapore 670435 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.smallwonderpreschool.com/,"https://www.google.com/maps/place/Small+Wonder+@+Bukit+Panjang/@1.3856173,103.7708339,17z/data=!3m1!4b1!4m6!3m5!1s0x31da119edbbaaaab:0xd43ed49f0be1654a!8m2!3d1.3856173!4d103.7708339!16s%2Fg%2F11g00y6688?entry=ttu",2024-03-19 06:24:11.415950,"1, 5, 5",3.6666666666666665
Small Wonder Preschool Marine Parade,Day care center,"50 Marine Ter, #02-265, Singapore 440050 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.smallwonderpreschool.com/,"https://www.google.com/maps/place/Small+Wonder+@+Marine+Parade/@1.3051474,103.915754,17z/data=!3m1!4b1!4m6!3m5!1s0x31da229e4ad0600b:0xf1ae9e290302a003!8m2!3d1.3051474!4d103.915754!16s%2Fg%2F11bbvpmqzd?entry=ttu",2024-03-19 06:24:27.037752,"1, 5, 5",3.6666666666666665
Small Wonder Preschool Queenstown,Preschool,"1 Dundee Rd, #01-01 Queens Peak, Singapore 149456 ","Tuesday, 9am to 6am, Wednesday, 9am to 6pm, Thursday, 9am to 6pm, Friday, 9am to 6pm, Saturday, Closed, Sunday, Closed, Monday, 9am to 6pm",https://smallwonderpreschool.com/,"https://www.google.com/maps/place/Small+Wonder+Preschool+Queenstown/@1.2948713,103.8067512,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1b85b72f2265:0x3892450d7170611d!8m2!3d1.2948713!4d103.8067512!16s%2Fg%2F11vlj1mpbp?entry=ttu",2024-03-19 06:24:41.769541,"1, 5, 5",3.6666666666666665
Small Wonder Preschool St GeorgeÂs,Day care center,"84 St Francis Rd, Singapore 328069 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://www.smallwonderpreschool.com/,"https://www.google.com/maps/place/Small+Wonder+@+St+George's/@1.3242679,103.8634454,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1967c6f65535:0xff5832057a2f46b3!8m2!3d1.3242679!4d103.8634454!16s%2Fg%2F11fk1rdls7?entry=ttu",2024-03-19 06:24:57.326986,"5, 5, 5",5.0
Small Wonder Preschool Taman Jurong,Day care center,"399 Yung Sheng Rd, #01-48, Singapore 610399 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.smallwonderpreschool.com/,"https://www.google.com/maps/place/Small+Wonder+@+Taman+Jurong/@1.335404,103.7201964,17z/data=!3m1!4b1!4m6!3m5!1s0x31da0ffb0c3c1e73:0x9d490a87e313c5a2!8m2!3d1.335404!4d103.7201964!16s%2Fg%2F1ts1k4dc?entry=ttu",2024-03-19 06:25:23.906511,"3, 5",4.0
Small Wonder Preschool Woodlands,Day care center,"769 Woodlands Drive 60, #01-130, Singapore 730769 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.smallwonderpreschool.com/,"https://www.google.com/maps/place/Small+Wonder+@+Woodlands/@1.446989,103.79876,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1372cedc7b75:0x1206ad4af48086bd!8m2!3d1.446989!4d103.79876!16s%2Fg%2F11cssyxptd?entry=ttu",2024-03-19 06:25:49.802117,"3, 5",4.0
Small Wonder Tampines,Preschool,"Tampines North Drive 5, Level 3, Singapore 528548 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",https://smallwonderpreschool.com/,"https://www.google.com/maps/place/Small+Wonder+Tampines/@1.365403,103.934143,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3d07b8346893:0x9a5685ff829c7b38!8m2!3d1.365403!4d103.934143!16s%2Fg%2F11grt03vp5?entry=ttu",2024-03-19 06:26:04.353289,"5, 5",5.0
Small Wonder Yishun Central (formerly Eager Beaver Preschool),School,"925 Yishun Central 1, #05-227, Singapore 760925 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",https://smallwonderpreschool.com/,"https://www.google.com/maps/place/Small+Wonder+Yishun+Central+(formerly+Eager+Beaver+Preschool)/@1.427463,103.837055,17z/data=!3m1!4b1!4m6!3m5!1s0x31da146f1d9bb0cb:0xb0022b911952624!8m2!3d1.427463!4d103.837055!16s%2Fg%2F11clt6j5sq?entry=ttu",2024-03-19 06:26:29.951671,"1, 5, 5",3.6666666666666665
Small Wonder Zoophonics Nordcom I,Day care center,"3, 01-03 Gambas Cres, Nordcom I, 757088 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",https://smallwonderpreschool.com/,"https://www.google.com/maps/place/Small+Wonder+Zoophonics+Nordcom+I/@1.4441448,103.814173,17z/data=!3m1!4b1!4m6!3m5!1s0x31da137bdb0e71b9:0x5eac598c521147a8!8m2!3d1.4441448!4d103.814173!16s%2Fg%2F11d_9g_176?entry=ttu",2024-03-19 06:26:56.319950,5,5.0
Smiling Star Student Care Centre @ Choa Chu Kang,Day care center,"219 Choa Chu Kang Central, #B1-256, Singapore 680219 ","Tuesday, 10am to 7pm, Wednesday, 10am to 7pm, Thursday, 10am to 7pm, Friday, 10am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 10am to 7pm",https://smilingstar.com.sg/student-care/,"https://www.google.com/maps/place/Smiling+Star+Student+Care+Centre+@+Choa+Chu+Kang/@1.3825039,103.7451648,17z/data=!3m1!4b1!4m6!3m5!1s0x31da11c21a8a9a05:0x992a873c423e13c7!8m2!3d1.3825039!4d103.7451648!16s%2Fg%2F11c53d57s6?entry=ttu",2024-03-19 06:27:22.259041,"5, 1",3.0
Spark Bright Kids School House Pte Ltd,School,Plus code: 9WW5+XX Singapore,,https://business.google.com/create?fp=14686463592538896702&hl=en&authuser=0&gmbsrc=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=1,"https://www.google.com/maps/place/Spark+Bright+Kids+School+House+Pte+Ltd/@1.397403,103.9098905,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1603d15d00af:0xcbd0ccd33ffcf93e!8m2!3d1.397403!4d103.9098905!16s%2Fg%2F11fp8vqhz0?entry=ttu",2024-03-19 06:27:47.880752,"5, 1",3.0
Sparkle Care @ Eunos,Day care center,"Blk 650 #01-22 Jalan Tenaga Singapore 410650, 410650 ","Tuesday, 7:30am to 6pm, Wednesday, 7:30am to 6pm, Thursday, 7:30am to 6pm, Friday, 7:30am to 6pm, Saturday, Closed, Sunday, Closed, Monday, 7:30am to 6pm",http://www.pcf.org.sg/,"https://www.google.com/maps/place/Sparkle+Care+@+Eunos/@1.331914,103.907542,17z/data=!3m1!4b1!4m6!3m5!1s0x31da17fbeb7c3273:0xa5584ccf4da93468!8m2!3d1.331914!4d103.907542!16s%2Fg%2F11b5pjvfm6?entry=ttu",2024-03-19 06:28:03.365598,5,5.0
Spring Brainy Kidz (Bukit Batok) Pte Ltd,Child care agency,"296A Bukit Batok Street 22, #01-56, Singapore 651296 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",https://springbrainykidz.com/about/,"https://www.google.com/maps/place/Spring+Brainy+Kidz+@+Bukit+Batok/@1.3442015,103.7467664,17z/data=!3m1!4b1!4m6!3m5!1s0x31da119de4bf56cd:0x5c5dbe6ab20ea5e8!8m2!3d1.3442015!4d103.7467664!16s%2Fg%2F11h5vd5m6w?entry=ttu",2024-03-19 06:28:29.553558,"5, 5, 1",3.6666666666666665
Spring Brainy Kidz (Potong Pasir) Pte Ltd,Day care center,"113 Potong Pasir Ave 1, #01-838, Singapore 350113 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.springbrainykidz.com/,"https://www.google.com/maps/place/Spring+Brainy+Kidz+Pte+Ltd+@Potong+Pasir/@1.3361858,103.8634026,17z/data=!3m1!4b1!4m6!3m5!1s0x31da17775e2fa8fd:0xd6c2f9e7923b286!8m2!3d1.3361858!4d103.8634026!16s%2Fg%2F11bw478h9t?entry=ttu",2024-03-19 06:28:55.699891,"1, 4, 1, 5, 5, 5",3.5
Spring Brainy Kidz (SIMS),Preschool,"01-02/03/04/05/06 110 Victory Centre, Lor 23 Geylang, #01-05, 388410 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://springbrainykidz.com/,"https://www.google.com/maps/place/Spring+Brainy+Kidz+(SIMS)/@1.318132,103.8811293,17z/data=!3m1!4b1!4m6!3m5!1s0x31da18253d72c72b:0xeddc7767cc296070!8m2!3d1.318132!4d103.8811293!16s%2Fg%2F11c0r5xlkf?entry=ttu",2024-03-19 06:29:21.626337,"5, 5, 5",5.0
Spring Brainy Kidz (Ubi) Pte Ltd,Day care center,"306 Ubi Ave 1, #02-185, Singapore 400306 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.springbrainykidz.com/,"https://www.google.com/maps/place/Spring+Brainy+Kidz+@Ubi/@1.3294323,103.9022958,17z/data=!3m1!4b1!4m6!3m5!1s0x31da17f76682fdcb:0xd66c8671a9215acd!8m2!3d1.3294323!4d103.9022958!16s%2Fg%2F11bw3_9yfn?entry=ttu",2024-03-19 06:29:47.486192,"5, 5, 5, 5, 5",5.0
Spring Brainy Kidz (Yishun 716),Day care center,"716 Yishun Street 71, Singapore 760716 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm",http://www.springbrainykidz.com/,"https://www.google.com/maps/place/Spring+Brainy+Kidz+Yishun+Branch/@1.4264901,103.827502,17z/data=!3m1!4b1!4m6!3m5!1s0x31da14714b2eb9b1:0xa745ab99119cfd71!8m2!3d1.4264901!4d103.827502!16s%2Fg%2F1ptx910kh?entry=ttu",2024-03-19 06:30:13.731101,5,5.0
St. JamesÂ Church Kindergarten (Leedon),Preschool,"1 Leedon Rd, Singapore 267828 ",,http://sjck.org.sg/,"https://www.google.com/maps/place/St.+James'+Church+Kindergarten+(Leedon+Campus)/@1.3128659,103.7963986,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1a6b640b6eff:0x46be05d98bfa23be!8m2!3d1.3128659!4d103.7963986!16s%2Fg%2F11btxct5c_?entry=ttu",2024-03-19 06:30:39.858997,"5, 5",5.0
Star Learners @ Bedok Pte Ltd,Preschool,"64 New Upper Changi Rd, #01-1158, Singapore 460064 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/admission/register-your-interest/,"https://www.google.com/maps/place/Star+Learners+@+Bedok+%7C+Preschool+%26+Childcare/@1.324246,103.939821,17z/data=!3m1!4b1!4m6!3m5!1s0x31da22cae55284e9:0x58a1249b920af982!8m2!3d1.324246!4d103.939821!16s%2Fg%2F11bx8jfmcn?entry=ttu",2024-03-19 06:31:05.993454,"5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",5.0
Star Learners @ Bishan Central Pte Ltd,Preschool,"510 Bishan St. 13, #03-02, Singapore 570510 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/admission/register-your-interest/,"https://www.google.com/maps/place/Star+Learners+@+Bishan+Central+%7C+Preschool+%26+Childcare/@1.3487889,103.8498898,17z/data=!3m1!4b1!4m6!3m5!1s0x31da17146d7e1f45:0xe4b4ef2846eee0e8!8m2!3d1.3487889!4d103.8498898!16s%2Fg%2F1ptzm0l6b?entry=ttu",2024-03-19 06:31:32.513776,"5, 5, 5, 5",5.0
Star Learners @ Boon Keng Pte Ltd,Preschool,"5 Boon Keng Rd, #01-84, Singapore 330005 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Boon+Keng+%7C+Preschool+%26+Childcare/@1.3164805,103.8605659,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19ce4ef5026b:0x408be1d464434a6a!8m2!3d1.3164805!4d103.8605659!16s%2Fg%2F11c3y40y7_?entry=ttu",2024-03-19 06:31:58.768370,5,5.0
Star Learners @ Bukit Batok Pte Ltd,Preschool,"501 Bukit Batok Street 52, #01-71, Singapore 650501 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Bukit+Batok+%7C+Preschool+%26+Childcare/@1.3517246,103.7547199,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1046e0001ef7:0xfd75e94e3eface98!8m2!3d1.3517246!4d103.7547199!16s%2Fg%2F1tf6d46w?entry=ttu",2024-03-19 06:32:24.672255,"5, 5, 5, 5, 5, 5",5.0
Star Learners @ Bukit Merah Pte Ltd,Preschool,"134 Jalan Bukit Merah, #01-1420, Singapore 160134 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Bukit+Merah+%7C+Preschool+%26+Childcare/@1.2789612,103.8276263,17z/data=!3m1!4b1!4m6!3m5!1s0x31da199938815635:0x3946b685806bf92!8m2!3d1.2789612!4d103.8276263!16s%2Fg%2F11fhzhf4w0?entry=ttu",2024-03-19 06:32:51.017486,5,5.0
Star Learners @ Bukit Panjang Pte Ltd,Preschool,"522 Jelapang Rd, #01-301, Singapore 670522 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Bukit+Panjang+%7C+Preschool+%26+Childcare/@1.3863666,103.7660743,17z/data=!3m1!4b1!4m6!3m5!1s0x31da11f95865a545:0xbb1ae99cd1b45c8!8m2!3d1.3863666!4d103.7660743!16s%2Fg%2F11f9zmhtzd?entry=ttu",2024-03-19 06:33:17.155221,"5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",5.0
Star Learners @ CCK Sports Centre Pte Ltd,Preschool,"1 Choa Chu Kang Street 53, #01-01/02/03, Singapore 689236 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+CCK+Sports+Centre+%7C+Preschool+%26+Childcare/@1.390985,103.748067,17z/data=!3m1!4b1!4m6!3m5!1s0x31da11edb9fd65fd:0x3928216107823d27!8m2!3d1.390985!4d103.748067!16s%2Fg%2F11clv6p0_y?entry=ttu",2024-03-19 06:33:52.701021,"5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",5.0
Star Learners @ Changi Simei | Preschool & Childcare,Preschool,"114 Simei Street 1, #01-614, Singapore 520114 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Changi+Simei+%7C+Preschool+%26+Childcare/@1.34375,103.950429,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3d22be8fffe1:0x27c7333c669f7981!8m2!3d1.34375!4d103.950429!16s%2Fg%2F11c6stf1hm?entry=ttu",2024-03-19 06:34:02.243977,"5, 5",5.0
Star Learners @ Elias Pte Ltd,Preschool,"146 Pasir Ris Rd, Beach Park, Singapore 519132 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/our-centres/elias/,"https://www.google.com/maps/place/Star+Learners+@+Elias+%7C+Preschool+%26+Childcare/@1.3812352,103.9478227,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3db814c153e7:0x3122382b6b0c628!8m2!3d1.3812352!4d103.9478227!16s%2Fg%2F11c603njtp?entry=ttu",2024-03-19 06:34:27.497733,"5, 5",5.0
Star Learners @ Gambas Pte Ltd,Preschool,"7 Gambas Cres, #01-18/19/20, Singapore 757087 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Gambas+%7C+Preschool+%26+Childcare/@1.445007,103.8121599,17z/data=!3m1!4b1!4m6!3m5!1s0x31da137bb5cfb8df:0x111d4a4a4d24e2eb!8m2!3d1.445007!4d103.8121599!16s%2Fg%2F11cs3_7xql?entry=ttu",2024-03-19 06:34:53.793486,"5, 5, 5, 5",5.0
Star Learners @ Jurong East Pte Ltd,Preschool,"8 Boon Lay Way, 8 @, #01-24 Tradehub 21, 609964 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Jurong+East+%7C+Preschool+%26+Childcare/@1.3271401,103.7543423,17z/data=!3m1!4b1!4m6!3m5!1s0x31da107566d108ab:0x10f6831c725c5e2!8m2!3d1.3271401!4d103.7543423!16s%2Fg%2F11bx8jd3c_?entry=ttu",2024-03-19 06:35:20.366088,"5, 5, 5, 5, 5, 5, 5, 5",5.0
Star Learners @ Jurong West Pte Ltd,Preschool,"862 Jurong West Street 81, #01-624, Singapore 640862 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Jurong+West+%7C+Preschool+%26+Childcare/@1.350194,103.6968389,17z/data=!3m1!4b1!4m6!3m5!1s0x31da0fbc8f0ddd37:0x937319318e55dd80!8m2!3d1.350194!4d103.6968389!16s%2Fg%2F11c5s77m7z?entry=ttu",2024-03-19 06:35:46.994934,5,5.0
Star Learners @ One-North Pte Ltd,Preschool,"10 Ayer Rajah Crescent, Singapore 139940 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+one-north+%7C+Preschool+%26+Childcare/@1.2956727,103.787614,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1b9540c4425d:0xc66e21be569ed45d!8m2!3d1.2956727!4d103.787614!16s%2Fg%2F11h09pq40l?entry=ttu",2024-03-19 06:36:13.226714,"5, 5, 5, 5, 5, 5, 4, 5, 5",4.888888888888889
Star Learners @ Pasir Ris Pte Ltd,Preschool,"76 Pasir Ris Heights, Singapore 519282 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Pasir+Ris+%7C+Preschool+%26+Childcare/@1.3823539,103.9423634,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3dc0a0522889:0x4452faf24c9115bd!8m2!3d1.3823539!4d103.9423634!16s%2Fg%2F1ptx10phg?entry=ttu",2024-03-19 06:36:39.683752,"5, 5, 5, 5, 5, 1, 5",4.428571428571429
Star Learners @ Rivervale Pte Ltd,Preschool,"195 Rivervale Dr, #01-743, Singapore 540195 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Rivervale+%7C+Preschool+%26+Childcare/@1.3928348,103.9024125,17z/data=!3m1!4b1!4m6!3m5!1s0x31da160ff38971ab:0xe5d19e55de1a406f!8m2!3d1.3928348!4d103.9024125!16s%2Fg%2F11bx51wsry?entry=ttu",2024-03-19 06:37:06.241568,"5, 5, 5, 5, 3, 1, 5",4.142857142857143
Star Learners @ Sembawang Way Pte Ltd,Preschool,"355 Sembawang Wy, #02-02, Singapore 750355 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Sembawang+Way+%7C+Preschool+%26+Childcare/@1.450038,103.8184399,17z/data=!3m1!4b1!4m6!3m5!1s0x31da136320f2589d:0x3e15450f46f603d4!8m2!3d1.450038!4d103.8184399!16s%2Fg%2F11clv6clt5?entry=ttu",2024-03-19 06:37:32.442640,"5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",5.0
Star Learners @ Sengkang Sports Centre | Preschool & Childcare,Preschool,"57 Anchorvale Rd, #01-04/05 Sengkang Sports and Recreation Centre, Singapore 544964 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Sengkang+Sports+Centre+%7C+Preschool+%26+Childcare/@1.3967499,103.8870317,17z/data=!3m1!4b1!4m6!3m5!1s0x31da16740b018625:0x773cd693f782ed57!8m2!3d1.3967499!4d103.8870317!16s%2Fg%2F11clvnxjrm?entry=ttu",2024-03-19 06:38:01.041073,"5, 5, 5, 5, 5, 5, 5, 5, 5, 5",5.0
Star Learners @ Siglap Pte Ltd,Preschool,"94 Dido St, Singapore 459509 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Siglap+%7C+Preschool+%26+Childcare/@1.322663,103.9252056,17z/data=!3m1!4b1!4m6!3m5!1s0x31da22ad92da8187:0x5fe85d6a76fa41f0!8m2!3d1.322663!4d103.9252056!16s%2Fg%2F11c5s8j87y?entry=ttu",2024-03-19 06:38:27.145825,"5, 5",5.0
Star Learners @ Tampines East Pte Ltd,Preschool,"297 Tampines Street 22, #01-576, Singapore 520297 ","Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm, Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm",https://starlearners.com.sg/contact-us/,"https://www.google.com/maps/place/Star+Learners+@+Tampines+East+%7C+Preschool+%26+Childcare/@1.3511586,103.954567,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3d2ec8a5deed:0x98c47649ca094100!8m2!3d1.3511586!4d103.954567!16s%2Fg%2F11fb0rh690?entry=ttu",2024-03-19 06:38:53.263533,"5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 2",4.777777777777778
