Preschool_Name,Comment,Sentiment,Noun
Little Footprints Preschool Pte Ltd (Woodlands 551)," Firstly, we would like to thank teacher sabrina and hui lao shi for their passion in teaching. For tr sabrina, despite both my wife and i are busy with our work and miss the timeline for our son's show and tell, she will take intiative to send a gentle reminder to give up a head up so that we can prepare our son and he will get the chance to display his soft",0.1625,"[('sabrina', 2), ('son', 2), ('teacher', 1), ('lao', 1), ('passion', 1), ('teaching', 1), ('tr', 1), ('wife', 1), ('work', 1), ('timeline', 1), ('reminder', 1), ('head', 1), ('chance', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),skills to his classmate. Hui lao shi never fail to be patient and make.chinese learning interesting for my son. kudos to both of them.,0.375,"[('skill', 1), ('classmate', 1), ('lao', 1), ('son', 1), ('kudo', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),"The next group of teachers we would like to thank is Teacher Jean and lee lao shi. similarly, both of us do not cater much time for our son due to our busy schedule, we neglet our eldest son's studies and assume that he should be able to.catch up in school. For both teacher jean and lee lao shi, they alway be patient with us and keep us update of our son learning progress. They would also share some.of the effective way of their teaching method to make their learning fun and interesting process.",0.23055555555555557,"[('son', 3), ('teacher', 2), ('group', 1), ('time', 1), ('schedule', 1), ('study', 1), ('school', 1), ('update', 1), ('progress', 1), ('way', 1), ('teaching', 1), ('method', 1), ('learning', 1), ('fun', 1), ('process', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),"The third group of teachers we would want to thank will be both teacher angnes and cindy. For teacher anges, she is known to be strict and act as ""bad guy"" which both my sons fear of. i am supportive and feel reassured to have her as children should cultivate good learning habit when they are young.She will give constant feedback to parent and we really appreciate it. As for teacher cindy,",0.1166666666666667,"[('teacher', 4), ('group', 1), ('angne', 1), ('ange', 1), ('guy', 1), ('son', 1), ('child', 1), ('learning', 1), ('habit', 1), ('feedback', 1), ('parent', 1), ('cindy', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),both of sons are very attached to her when they are in PG class. She is alway patient and never fail to give the extra mile to ease their discomfort while trying to adjust themselve being in school.,0.15,"[('son', 1), ('class', 1), ('mile', 1), ('discomfort', 1), ('themselve', 1), ('school', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),"With so many exemplary teachers, this shows and reconfirm that we made the right choice of sending our sons to this preschool. Wishing all teachers happy teacher's day in advance.",0.5285714285714286,"[('teacher', 3), ('choice', 1), ('son', 1), ('preschool', 1), ('day', 1), ('advance', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),"Fr Chris and Elaine,",0.0,[]
Little Footprints Preschool Pte Ltd (Woodlands 551),We would like to say a big “THANK YOU” to teacher Agnes and Hui Lao Shi..,0.0,[]
Little Footprints Preschool Pte Ltd (Woodlands 551),They have put in a lot of effort to ensure lessons are conducted in an interesting and fun manner.,0.4,"[('lot', 1), ('effort', 1), ('lesson', 1), ('fun', 1), ('manner', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),"Being a PN teachers, they always take note for our girl developments and ensure the right learning attitude and moral values are instill from young.",0.12857142857142856,"[('teacher', 1), ('note', 1), ('girl', 1), ('development', 1), ('learning', 1), ('attitude', 1), ('value', 1), ('instill', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),They also take an extra step to communicate with us frequently. This smoothen my girl learning journey as we are able to work as a team to solve any issue quickly.,0.23333333333333334,"[('step', 1), ('girl', 1), ('journey', 1), ('team', 1), ('issue', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),"We are glad that my girl is growing up and learning happily under their guidance. <3,",0.7666666666666666,"[('girl', 1), ('guidance', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),"Thanks to the principal Ms Sabrina from LFP woodlands 551 for all arrangements especially during the Covid period, so that the school students can study with peace of mind. Also appreciate Teacher Jan and Yu Lao Shi from K1,thank you teachers for your patience and dedication.I have seen the rapid progress and growth of my child. Happy to join LFP woodlands 551 this family . HAPPY TEACHER’ S",0.45,"[('thank', 1), ('principal', 1), ('arrangement', 1), ('period', 1), ('school', 1), ('student', 1), ('peace', 1), ('mind', 1), ('teacher', 1), ('patience', 1), ('dedication', 1), ('progress', 1), ('growth', 1), ('child', 1), ('woodland', 1), ('family', 1), ('s', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),DAY TO ALL OF YOU DEAR TEACHERS!,0.0,"[('day', 1), ('teacher', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551)," Dear All Teachers,",0.0,[]
Little Footprints Preschool Pte Ltd (Woodlands 551),Our child is lucky to have a teacher as wonderful as you are. Wishing you a Happy Teachers Day!,0.7777777777777777,"[('child', 1), ('teacher', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),"Thank you! Ong You Xuan’ s Family,",0.0,[]
Little Footprints Preschool Pte Ltd (Woodlands 551),Happy Teacher's Day to all LFP teachers & staff. Specially thanks to Teacher Jan and 余老师.Xuan Ling enjoys her learning journey in school. Thanks for great efforts.,0.5,"[('thank', 2), ('day', 1), ('teacher', 1), ('staff', 1), ('journey', 1), ('school', 1), ('effort', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551), LFP provides a conducive learning environment for kids. I’m thankful to all the teachers and staff overseeing the center. A special shoutout to Teacher Jean who has been teaching my boy. My boy enjoys her classes and engaging activities.,0.21904761904761905,"[('teacher', 2), ('boy', 2), ('learning', 1), ('environment', 1), ('kid', 1), ('staff', 1), ('center', 1), ('shoutout', 1), ('class', 1), ('activity', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551), My girl is definitely not the easiest in class but I thank teacher Sabrina for her patience. She is blessed to have met such a passionate and caring teacher like her. Really thankful!,0.05,"[('teacher', 2), ('girl', 1), ('class', 1), ('patience', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551), Thanks to the teachers at Little Footprint especially Teacher Sabrina and Hui Lao Shi for being such a good teacher to my child. Thanks for the love and care you shower my child with each day.,0.20178571428571426,"[('thank', 2), ('teacher', 2), ('child', 2), ('love', 1), ('day', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551)," Thank you for teaching our children how to read and write, for guiding them to distinguish between what is wrong and what is right. For allowing them to dream and soar as a kite, thank you for being their friend, mentor and light. Happy Teachers Day!",0.29642857142857143,"[('child', 1), ('kite', 1), ('friend', 1), ('mentor', 1), ('light', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551)," We have our daughter attending Little Footprint Woodlands 551 for the past 2 years. LFP (Woodlands 551) has shown me that there is a difference between ‘child care’ and ‘early education.’ I would like to express my gratitude to all the teachers (Teacher Sabrina,",-0.1125,"[('daughter', 1), ('year', 1), ('difference', 1), ('child', 1), ('care', 1), ('education', 1), ('gratitude', 1), ('teacher', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),"Hui lao she,",0.0,"[('lao', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),"Yu lao she, teacher Cindy) that have put an incredible amount of care and enthusiasm educating my daughter. I am so proud to see the development of my daughter so far. Thanks again LFP (Woodlands 551).",0.5000000000000001,"[('daughter', 2), ('lao', 1), ('teacher', 1), ('care', 1), ('enthusiasm', 1), ('development', 1), ('thank', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551)," A BIG Thanks to all teachers, assistants and helpers who played a part in helping mold my little one... From a shy and introverted boy... To a little toddler that looks forward and enjoys going to school... Special thanks to Teacher Cindy for the guidance and also to Hui Laoshi for all the care and patience...",-0.016836734693877555,"[('thank', 2), ('teacher', 2), ('assistant', 1), ('helper', 1), ('mold', 1), ('boy', 1), ('toddler', 1), ('school', 1), ('guidance', 1), ('care', 1), ('patience', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551), I would like to Applaud Teacher Jean whom is My Daughter's School Teacher. She's Loving & Caring Teacher. Well Understanding Teacher. A very Passionate to all of her Students.,0.26749999999999996,"[('teacher', 2), ('daughter', 1), ('student', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551)," To Teacher Cindy,",0.0,"[('teacher', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),"Teacher Fatin and Hui Lao Shi. I would like to thank you for your time, patience and loves that you have given to my boy(Kai Le).",0.0,"[('teacher', 1), ('time', 1), ('patience', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551)," Tch Agnes earned high recommendations for being dedicated to her work & caring for my boys, yes 2 of them. My elder boy was attached to her during his time in LFP 551. And now my younger boy. Thank you Tch Agnes. Keep up the good work!",0.345,"[('boy', 3), ('work', 2), ('recommendation', 1), ('time', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551)," I would like to special thanks to teacher jean,",0.2785714285714286,"[('thank', 1), ('teacher', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),"Li lao Shi, teacher Zi and Yu lao shi for taking care of my kids! They are Concern and very patient to all the student. My kids love them so much! Thank you!",0.33749999999999997,"[('lao', 2), ('kid', 2), ('teacher', 1), ('care', 1), ('concern', 1), ('student', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551)," We would like to thank Teacher Jean & Li lao shi for their tireless effort to educate & take care of our son,",0.0,"[('teacher', 1), ('effort', 1), ('care', 1), ('son', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),Zheng Lei.,0.0,[]
Little Footprints Preschool Pte Ltd (Woodlands 551),We really appreciate both of your,0.2,[]
Little Footprints Preschool Pte Ltd (Woodlands 551),effort. Thank you...,0.0,"[('effort', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551), Really appreciative of Teacher Jean and Sabrina for your patience and love toward our kids. Happy Teachers day!,0.7000000000000001,"[('teacher', 1), ('patience', 1), ('love', 1), ('kid', 1), ('day', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551)," My daughter loves this center very much, especially Teacher Jean & Li Lao Shi, always caring and lovely. Thanks a lot ❤️❤️❤️,",0.15000000000000002,"[('daughter', 1), ('center', 1), ('thank', 1), ('lot', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551),Thanks to all teachers especially Teacher Zi and 余老师 for teaching my son. Appreciate it.,0.1,"[('thank', 1), ('teacher', 1), ('son', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551), Thank you for Teacher Jean to teaching my child for this few years in little footprints!,-0.2171875,"[('child', 1), ('year', 1), ('footprint', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551), The children look forward to going to school every day and the teachers are very patient.,0.2,"[('child', 1), ('school', 1), ('day', 1), ('teacher', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551), The children like this school very much. The teachers are very loving and praise it very much.,0.43333333333333335,"[('child', 1), ('school', 1), ('teacher', 1)]"
Little Footprints Preschool Pte Ltd (Woodlands 551), I am very grateful to the principal and all the teachers for their love💗 and care and concern for my daughter! Thanks …,0.225,"[('principal', 1), ('teacher', 1), ('love', 1), ('care', 1), ('concern', 1), ('daughter', 1), ('thank', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366),"Ask me a hundred times over if LFP@366 is a good start for any child and my choice will always be the same, yesss! All the teachers and staffs are responsible and genuinely caring. What’s best is they don’t only grow your child academically but also focus on their social and developmental skills. Love their attentiveness towards each child as well and not to mention, the peace of mind I get when I leave them in school every time!",0.36979166666666663,"[('child', 3), ('time', 2), ('start', 1), ('choice', 1), ('yesss', 1), ('teacher', 1), ('staff', 1), ('skill', 1), ('attentiveness', 1), ('peace', 1), ('mind', 1), ('school', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366), LFP of Y366 has amazing team of teachers and principal too. Appreciate them for making The Class conducive for my daughter to be in. Not to forget the awesome,0.8,"[('team', 1), ('teacher', 1), ('principal', 1), ('conducive', 1), ('daughter', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366),updates on the progression with activities and creates an awwsome learning phase,0.0,"[('update', 1), ('progression', 1), ('activity', 1), ('awwsome', 1), ('phase', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366),too.,0.0,[]
Little Footprints Preschool Pte Ltd (Yishun 366),"Thank you 🙏 teachers and team,",0.0,"[('teacher', 1), ('team', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366),"The teachers here are wonderful, loving and passionate. My 2 children enjoyed schooling here at LFP 366. The teachers have taught the children well. Thank you to all the teachers in LFP 366. 👏🏻👏🏻👏🏻 …,",0.5125,"[('teacher', 3), ('child', 2), ('schooling', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366),Happy Teacher’s Day to all LFP@366! I’m glad to entrust my child under your care and keep up the good work. Many thanks to Ms Izzah and Yili Laoshi for the delicate teaching.,0.4333333333333334,"[('teacher', 1), ('day', 1), ('child', 1), ('care', 1), ('work', 1), ('thank', 1), ('teaching', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366)," I like the school environment and Teachers, feel that it’s very conducive for my LO’s growth. Ms Yana have been very kind, helpful yet not pampering my LO, reassured me that my LO is in good hands! Ms Valli helped me even way before my LO started school with all necessary yet confusing administrative work. Ms Izzah is so gentle and full of encouragements for my LO whenever she find tasks difficult. Yili Laoshi gave my LO so much love and care, at the same time teaching her so much knowledge on Mandarin! Kudos to all other staff members that have been very friendly and kind towards my LO, allowing her not to be afraid of staying in school without us. A great thank you to all staff of LFP Y366 🥰. Can wait for my son to learn and grow with this awesome team!",0.26573529411764707,"[('school', 3), ('staff', 2), ('environment', 1), ('growth', 1), ('hand', 1), ('way', 1), ('work', 1), ('encouragement', 1), ('task', 1), ('love', 1), ('care', 1), ('time', 1), ('knowledge', 1), ('kudo', 1), ('member', 1), ('son', 1), ('team', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366)," ""You help them grow and make them shine"" To all teachers, principal and staffs of Little Footprint 366. Thank you for all your patience, sacrifices, love and care. My daughter has been learning well in your school. She enjoyed",0.2708333333333333,"[('teacher', 1), ('principal', 1), ('staff', 1), ('patience', 1), ('sacrifice', 1), ('love', 1), ('care', 1), ('daughter', 1), ('school', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366),"each and every learning experiences provided by the school. And as a parent,",0.0,"[('learning', 1), ('experience', 1), ('school', 1), ('parent', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366),"I'm glad and blessed that we found the right school. Thanks again. Happy Teachers Day! From: Happy Parent,",0.5571428571428572,"[('school', 1), ('thank', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366),Teachers are wonderful and caring. Glad that both of my kids are at 366. They get to learn so many things! Happy Teacher's Day!,0.78125,"[('teacher', 1), ('kid', 1), ('thing', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366)," i would like to commend all the teachers in Little Footprints 366 especially to my son’s teacher from playgroup to K1.. to teacher Nurul, teacher Diyana, teacher Sally, teacher Izzah, teacher Nur,",-0.09375,"[('teacher', 7), ('son', 1), ('playgroup', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366),Yi Laoshi. i am grateful for your patience and understanding in teaching my son. They play a great role in helping my child’s development. i am confident that my son is in good hands. thank you teachers! happy teachers day!,0.79375,"[('son', 2), ('teacher', 2), ('patience', 1), ('understanding', 1), ('role', 1), ('child', 1), ('development', 1), ('hand', 1), ('day', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366)," My two kids are both in the little footprints preschool, one in k2 and another in N1. we are proud they enjoyed their school time and learned lots there. The teachers and principal are kindness and helpful,thank you all always. Happy teachers Day.",0.478125,"[('teacher', 2), ('kid', 1), ('footprint', 1), ('school', 1), ('time', 1), ('lot', 1), ('principal', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366)," Noticed a positive difference in my kid since sending him to this school. The teachers helped him integrate when he was having trouble to and has shown the appropriate care for him. Thumbs up and keep it up! Love the constant updates and reports,",0.23045454545454547,"[('difference', 1), ('kid', 1), ('school', 1), ('teacher', 1), ('trouble', 1), ('care', 1), ('update', 1), ('report', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366),My kid enjoyed going to the childcare centre and learnt lots. She loves to sing and play with the crafts she made. Teachers and the Principal are lovely and patient.,0.5,"[('kid', 1), ('childcare', 1), ('centre', 1), ('lot', 1), ('craft', 1), ('teacher', 1), ('principal', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366), Have sent my gal to this preschool for the past 2 years. Notice that she have learned a lot of things and really enjoy going to school. Teacher there are all very dedicated to teaching and show love to all their students.,0.21250000000000002,"[('gal', 1), ('preschool', 1), ('year', 1), ('lot', 1), ('thing', 1), ('school', 1), ('teacher', 1), ('teaching', 1), ('love', 1), ('student', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366), Teachers really care for the child’s well-being and progress of learning. Communicates well with parents. Thank you!,0.25,"[('teacher', 1), ('child', 1), ('progress', 1), ('communicate', 1), ('parent', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 366), I used to stay and study there.I remember the teacher locking me in the storeroom when I did bad things(probably for 30minutes?) .,-0.6999999999999998,"[('teacher', 1), ('storeroom', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),"My kid attended pre-nursery and is currently in nursery here. In terms of the care and education provided,",0.0,"[('nursery', 2), ('kid', 1), ('pre', 1), ('term', 1), ('care', 1), ('education', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),"I think it's pretty decent. I can definitely see an improvement in terms of speech, vocabulary and basic knowledge of things. They may not follow the lesson plans 100%, but they do fill the time with meaningful activities so I'm fine in this aspect. The teachers are caring and you can see that they do connect with the kids rather than just going to school and treating it like an everyday job. There's room for improvement in terms of general administration but overall a decent school for the kids.",0.135,"[('improvement', 2), ('term', 2), ('kid', 2), ('school', 2), ('speech', 1), ('knowledge', 1), ('thing', 1), ('lesson', 1), ('time', 1), ('activity', 1), ('aspect', 1), ('teacher', 1), ('job', 1), ('room', 1), ('administration', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865)," I have two kids who are currently enrolled at Little footprint yishun block 865. Everytime when my kids returned from school, they are always very eager to share what they had done during curriculum. I am very pleased to see my two girls who were once very shy and now able to speak and sing songs very confidently. I strongly believe the teachers have put in so much effort in building up my girl’s confidence level.",0.14322916666666666,"[('kid', 2), ('girl', 2), ('footprint', 1), ('yishun', 1), ('school', 1), ('curriculum', 1), ('song', 1), ('teacher', 1), ('effort', 1), ('confidence', 1), ('level', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),I have to add on that all the teachers in that center will greet me and my husband so well during the time I send and fetch my girls (makes us feel safe to send my kids there haha). Teachers and the principal have portrayed a very good image for this school and I will strongly recommend my friends and family who is living around that area to send their future kids there!,0.3238888888888889,"[('teacher', 2), ('kid', 2), ('center', 1), ('husband', 1), ('time', 1), ('girl', 1), ('principal', 1), ('image', 1), ('school', 1), ('friend', 1), ('family', 1), ('area', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865), My experience with the teachers in the school has always been very pleasant and positive. Teachers are mindful of their expectations; carrying out their duties well in every aspect and always putting in that extra effort to make lessons fun and very interactive!,0.3461212121212121,"[('teacher', 2), ('experience', 1), ('school', 1), ('expectation', 1), ('duty', 1), ('aspect', 1), ('effort', 1), ('lesson', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),Special mention to teachers from Nursery class ( Teacher Nadra & Liang Laoshi) for displaying care and concern through your daily interactions (outdoor experiential learning / in class lessons) with the kids!,0.17857142857142858,"[('teacher', 2), ('class', 2), ('mention', 1), ('care', 1), ('concern', 1), ('interaction', 1), ('learning', 1), ('lesson', 1), ('kid', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),We look forward to hearing their stories everyday!,-0.25,"[('story', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),Special thanks to Miss Firza for ensuring that the school consistently remains safe for our kids by ensuring proper measures are taken (Covid / HFMD cases) and for informing us parents too!,0.26142857142857145,"[('thank', 1), ('school', 1), ('kid', 1), ('measure', 1), ('case', 1), ('parent', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),"Thanks everyone, happy belated Teacher’s Day all! 🩷❤️🧡💛💚🩶🖤💜💙🩵🤍,",0.6,"[('thank', 1), ('teacher', 1), ('day', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),"We are glad to enroll our son in Little Footprints Preschool. The staff here are kind and patient. Special thanks to Teacher Angel and 曾老师 for all the love, care, and dedication that you put into teaching our child. Kudos to Ms Firza for creating a safe and welcoming environment for all the children! Thank you for your Heart Work! Happy Teachers’ Day!",0.46886160714285713,"[('child', 2), ('son', 1), ('staff', 1), ('thank', 1), ('曾老师', 1), ('love', 1), ('care', 1), ('dedication', 1), ('kudo', 1), ('environment', 1), ('work', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865)," We would like to greatly thank the educators of little footprints who have worked so hard. Both my children have learnt alot and its nice to look at them slowly and eventually achieving their milestones. You all made it happen! No words could describe how thankful we are as parents. Thank you for continuously sharing photos and updates of our children progress, as it allows us to keep up on them. Great work teachers and principal! You all deserve a rest too!!",0.2576388888888889,"[('child', 2), ('educator', 1), ('footprint', 1), ('alot', 1), ('milestone', 1), ('word', 1), ('parent', 1), ('photo', 1), ('update', 1), ('work', 1), ('teacher', 1), ('principal', 1), ('rest', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865), My son is studying in Little Footprints Preschool for last 2 years.,-0.09375,"[('son', 1), ('year', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),The teacher and staffs are patient and kind. They nurture the child very carefully like their own baby. They take the effort to pick up on children’s preferences. My son used to like the preschool more than home. The preschool owner is so friendly and caring towards the children. We recommend this preschool for all neighbourhoods!,0.40774999999999995,"[('child', 3), ('preschool', 2), ('teacher', 1), ('staff', 1), ('baby', 1), ('effort', 1), ('preference', 1), ('son', 1), ('home', 1), ('owner', 1), ('neighbourhood', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865)," I would like to share my appreciation for the Teachers in this branches for their hard works. My boys are well taken care in school. I could see that they are enjoying themselves and pick up the habits of reading books. They love playing with friends and also teachers are correcting them a proper ways of using the languages to express themselves. I also received feedback from school on how my boys are progressing and areas that he improved or need to be improved. Once again, thank you for the care and concern and Happy Teacher's Day.",0.30166666666666664,"[('boy', 2), ('care', 2), ('school', 2), ('appreciation', 1), ('branch', 1), ('work', 1), ('habit', 1), ('book', 1), ('friend', 1), ('teacher', 1), ('way', 1), ('language', 1), ('feedback', 1), ('area', 1), ('concern', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),"Christy Ong,",0.0,[]
Little Footprints Preschool Pte Ltd (Yishun 865),"Happy Teacher's Day Teacher's Salinah and Teacher Summer! Thank you for all your hard work, caring and compassion. I truly appreciate all your patience and creativity to include my child in all the activities. Thanks for being a wonderful guiding light in my child's life!",0.48166666666666663,"[('child', 2), ('teacher', 1), ('work', 1), ('caring', 1), ('compassion', 1), ('patience', 1), ('creativity', 1), ('activity', 1), ('thank', 1), ('guiding', 1), ('light', 1), ('life', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865)," Before LFP, it was another branding and my son has been with them before the transition. I am extremely grateful for the teachers that took care of him since playgroup. Now in his final months before embarking on a new journey next year,",0.0028409090909090884,"[('branding', 1), ('son', 1), ('transition', 1), ('teacher', 1), ('care', 1), ('playgroup', 1), ('month', 1), ('journey', 1), ('year', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),"Teacher Salinah and Hung Lao Shi haven been nothing but AMAZING! Teacher Salinah has always been patient, encouraging and motivating when I told her of my difficulties coaching my son at home. Hung Laoshi, on the other hand, is also very helpful. She helps me with Mandarin queries and even encourages me to practice Mandarin at home with my son. Both teachers are absolute GEMS! To the rest of the teachers in LFP Y865, you guys are the best! Keep loving what you do and remember, “Teaching is a work of Heart.”,",0.44583333333333336,"[('teacher', 4), ('son', 2), ('home', 2), ('haven', 1), ('difficulty', 1), ('hand', 1), ('query', 1), ('gems', 1), ('rest', 1), ('guy', 1), ('teaching', 1), ('work', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),"Thank you to all the teachers in Littke Footprint YS. You all have put in time and dedicated love to my child. I really appreciate it as it impacted him to be more responsible and mature. Its a noble job please continue your passion, patience, love, care and dedication. Special thanks to tcher salina and hung laoshi for your care, guidance and love. Your another role model for my son at school tat he look upon..",0.36571428571428577,"[('love', 3), ('care', 2), ('teacher', 1), ('time', 1), ('child', 1), ('job', 1), ('passion', 1), ('patience', 1), ('dedication', 1), ('thank', 1), ('guidance', 1), ('role', 1), ('model', 1), ('son', 1), ('school', 1), ('tat', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),from: farrish n mommy.,0.0,"[('n', 1), ('mommy', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865), Thanks to the teachers for the efforts in taking care of my daughter. She loves to go to school and enjoy. Happy Teacher's day to all the teachers :-),0.47500000000000003,"[('teacher', 2), ('thank', 1), ('effort', 1), ('care', 1), ('daughter', 1), ('school', 1), ('day', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865)," My daughter is in this school before. Me and my wife are more comfortable with this school. So, we have put both of our son in this school. Both of son is in Nursery and Pre-Nursery this year. They love going to school and their lessons there. The teachers are nice, caring and understand individual child's need and provide assistance and guidance accordingly. The school's environment is meet our need.",0.4,"[('school', 5), ('son', 2), ('need', 2), ('daughter', 1), ('wife', 1), ('year', 1), ('lesson', 1), ('teacher', 1), ('child', 1), ('assistance', 1), ('guidance', 1), ('environment', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865), Many thanks to the teachers that able to handle melt down from the younger classes and the kids bringing smile home is a reward to all parents. Happy Teachers' Day.,0.3063492063492063,"[('thank', 1), ('teacher', 1), ('class', 1), ('kid', 1), ('smile', 1), ('home', 1), ('reward', 1), ('parent', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865), Bright Juniors @ Yishun is the best preschool choice made for my daughter.,0.8500000000000001,"[('choice', 1), ('daughter', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),"The care and concern put in to care for my daughter is beyond words. Constant communication is essential for me, and Bright Junior Yishun was able to maintain this.",0.30000000000000004,"[('care', 1), ('concern', 1), ('daughter', 1), ('word', 1), ('communication', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),"I would love to do a special shout out and special thank you to Principal George,",0.4047619047619048,"[('shout', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),"Teacher Nisha,",0.0,"[('teacher', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),"Teacher Junwan,",0.0,"[('teacher', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),"Teacher Christine and all the other chinese teachers like Xia Lao Shi,",-0.0625,"[('teacher', 2)]"
Little Footprints Preschool Pte Ltd (Yishun 865),"Song Lao Shi,",0.0,[]
Little Footprints Preschool Pte Ltd (Yishun 865),"Weng Lao shi,",0.0,[]
Little Footprints Preschool Pte Ltd (Yishun 865),Hong Lao shi and also the Auntie Selena and Aunite Toh.,0.0,"[('shi', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),All of you have made it special and that is what keeps my daughter looking forward to school daily.,0.17857142857142858,"[('daughter', 1), ('school', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865),Thank you so much. Remember to take care of yourself and stay safe and healthy amidst this period! :),0.45625,"[('care', 1), ('period', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865), I truly appreciate all your patience and creativity to include my child in all the activities. Thanks for being a wonderful guiding light in my child's life!,0.5666666666666667,"[('child', 2), ('patience', 1), ('creativity', 1), ('activity', 1), ('thank', 1), ('guiding', 1), ('light', 1), ('life', 1)]"
Little Footprints Preschool Pte Ltd (Yishun 865)," Dear all teacher, thank you very much for your all the times patient teaching and care for my children. Really appreciate 🌷😊 …,",0.23,"[('teacher', 1), ('time', 1), ('teaching', 1), ('child', 1)]"
