Preschool_Name,Comment,Sentiment,Word,Category
MindChamps PreSchool @ Woodlands,"Excellent thought, effort and time put in for the good circuculam showcase by the students and Teachers!",0.9375,thought,Educational_Factors
MindChamps PreSchool @ Woodlands,Sports day was a great initiative. Let’s have more parent-child activities!,0.7125,sport,Educational_Factors
MindChamps PreSchool @ Woodlands,Loving and caring tachers!,0.75,tacher,Staff_and_Management_Factors
MindChamps PreSchool @ Woodlands,Place with great creativity and budding talents!,0.4625,creativity,Educational_Factors
MindChamps PreSchool @ Woodlands,"While many may find the fees a little on the higher end, it is well worth it as our children are nurtured into confident individuals ready to face the rigours of school life! Paying attention to Chinese language teaching must start from life. Listen more, watch more and use more.",0.31124999999999997,life,Safety_and_Health_Factors
MindChamps PreSchool @ The Brooks II,"MindChamps PreSchool @ Brooks II has become my second home and I feel incredibly thankful to be a part of the team at this preschool. Our little ones are our top priority and we give our best every day to ensure they receive the love, attention, and education they deserve. It's truly fulfilling to see them blossom into confident and curious individuals.",0.3890625,home,Facility_Factors
MindChamps PreSchool @ The Brooks II,"Made a very good chance for sending my daughter to MindChamp right after she hit 18 months age. She gonna be promoted to K1 for 2024, and we are looking forward to her new journey with MindChamp.",0.444025974025974,chance,Staff_and_Management_Factors
MindChamps PreSchool @ The Brooks II,The boss/director of this preschool lacks effective management skills. There is a frequent turnover of teachers due to bad working conditions. I have concerns about the inadequate care my son receives. I am genuinely disappointed by this Mindchamps branch.,-0.175,boss,Staff_and_Management_Factors
MindChamps PreSchool @ The Brooks II,Management is now paying for bots to write good review? Look at all the 5 star reviews posted at the same time. Shady pre-school. Think twice before sending your precious child to this pre-school. Good teachers have all left.,0.27499999999999997,review,Communication_Factors
YWCA Preschool @ Bukit Gombak,"It takes a village to raise kids, and I am proud to have you as part of our village. Special thanks to Teacher Joy, my child has the opportunity to see what a love of learning feels like. To all teachers and staff of YWCA Bukit Gombak, thank you for being a part of my child learning journey!",0.5564285714285715,village,Facility_Factors
YWCA Pasir Ris Child Development Centre,"Under the stewardship of Madam Ho, the Teachers in YWCA are caring, passionate, responsible, committed, often going the extra mile. I entrust my 2 children with YWCA both of them enjoy going for their classes",0.1375,stewardship,Staff_and_Management_Factors
YWCA Marine Drive Child Development Centre,"""My grandson has just graduated from his 4 yrs Nursery/Kindergarten classes of2022 at Marine YWCA Preschool Centre. I’ll like to share that “ No words can I describe the happiness n appreciation of the teaching n mentor received by him during his time there “. He has developed into a knowledgeable kid of Mannerisms, Values and Wisdoms of Character, especially in his last semester year 2022. Please cascade to the teachers for a job well done . Thank you n wishing the Centre ever lasting success. Note: Special thanks to Teacher Clair. From: Albert Teo",0.20714285714285713,grandson,Staff_and_Management_Factors
YWCA Marine Drive Child Development Centre,A wonderful 4 yrs where my son enjoyed being in school. A place where learning and play integrates together... best childcare centre where not only ur child learns the academics... also childhood is not lost. Tk u YWCA for creating such memorable times during the 4yrs... def recommend to all parents!!!,0.5794270833333334,yrs,Safety_and_Health_Factors
YWCA Marine Drive Child Development Centre,"😇Would like to praise the Educators & preschoolers of YWCA (Marine Drive) for them walking around the neighbourhood to bless handcrafts and singing Christmas carols to the people around. They were inclusive by involving all the children, including those with disabilities. Believe they'd brought much joy to one another including parents/guardians who were there!!! Through this, the preschoolers also learnt important life values. Truly in awe of the effort the preschool put in to nurture their preschoolers. Great job!!! May the Lord bless all of you 🙏🙌 Vic's mum 🤗",0.7999999999999999,preschooler,Staff_and_Management_Factors
YWCA Marine Drive Child Development Centre,"A serene surroundings, filled with laughter from the children, and love from the Teachers. My special thanks to Yang Sh Laoshi & Teacher Maggie & Teacher Cristy.""",0.36428571428571427,surrounding,Communication_Factors
YWCA Bishan Child Development Centre,"Been with them since 2017 and the teachers have always been warm and welcoming. Prices are kept affordable, which is especially important for big families. Quality is assured and Christian values are being imparted. Hopefully they never lose their core Christian faith and values.",0.27999999999999997,value,Facility_Factors
Twinklekidz International Schoolhouse Pte Ltd,"Pathetic School , Totally negative and Harsh Center Manager JOJO (I can share her emails writing style). No Cameras , In front of me they tried handing over a child to wrong parent + No Processes - take money and no immediate receipts are issued , Be aware Changi Cheerie heart is not professional !""",-0.27321428571428574,email,Communication_Factors
Twinklekidz Academy Pte Ltd,"I used to go here for 2 years or so. I cant remember i was young. But i remember a teacher saying to me i can only go to the bathroom once a day which was crazy. I still cant believe that the place was fully remodeled. It was a fun time there also, is there finally bathroom stalls? cause when i went theres only a divider and nothing else no door even. hope it was improved lol thank you for the memories",0.08571428571428573,bathroom,Facility_Factors
Tinkerland Childcare Centre,"My son is attending the pre-school and we can see that he is enjoying to learn here. He seldom speak out outside before, but he is enjoying communication with the teachers and mates now. The teachers are very nice and friendly. Additionally, we can closely communicate with various ways, such as in person, via WhatsApp, and via other communication app. Thank you very much!",0.2616666666666667,communication,Communication_Factors
The Word Learning Centre,"When I first walked in there, I was 2 years old. An inexperienced and unknowledgeable kid. The memories I had there when I was about that age is sort of distorted, with flashes here and there. I remember crying a lot, definitely. I mean, being in an unfamiliar place where my parents had just ‘dumped’ me in, I’m not particularly sure anyone of my age could have smiled through the whole process. But throughout the course of a few months, I looked forward to going to school, the kindness of the teachers there had made me realize that there was no one that was going to swallow me whole there (I was actually afraid of the teachers). With some friends that I grew really close to, I believe that I had been properly nurtured to be who I am today. I am not only taught major subjects, but I’m also taught about values. Not just through lessons, but through friendships, experiences that I will never want to replace. I walked, or was carried in as an unknowledgeable, inexperienced and antisocial shy person. But as I grew, like a butterfly, The World Learning Centre helped me to emerge as a butterfly out of the cocoon, showing of the vibrant colour of my talents. Spreading out my ‘wings’ and flying into the baby blue colored canvas of a sky.",-0.025438596491228073,age,Facility_Factors
The Schoolhouse by Busy Bees (West Coast),I would like to express my appreciation for your excellent work caring for my child. The difference you are making in her growth is immeasurable. We have seen much improvements ever since she started school there. Place is great with small class ratio. This enables the kids get all the attention needed. I would recommend this place to everyone with little ones.,0.3125,appreciation,Communication_Factors
The Schoolhouse by Busy Bees (West Coast),"In a span of a 2 months plus, my daughter learns so much from this school! Great early childcare education and attentive Teachers! Great job!",0.53,span,Communication_Factors
The Schoolhouse by Busy Bees (West Coast),Very happy with all aspects of the school. Both my kids have been attending since 18 months and are graduating soon..,1.0,aspect,Staff_and_Management_Factors
The Schoolhouse by Busy Bees (West Coast),Love the indoor outdoor facade of the school & the lovely teachers,0.5,facade,Educational_Factors
The Schoolhouse by Busy Bees (Ridgewood),"""We love Pats! The teachers we have simply love kids and are so patient especially with the little ones! My 2 years old’s learning was obvious - good manners and habits, most importantly at this age he enjoys go to school!""",0.2989583333333333,pat,Communication_Factors
The Schoolhouse by Busy Bees (Katong),"The Schoolhouse at Katong shines with its dedicated leadership and caring educators, providing a nurturing environment for children to thrive in. (a parent of 3)",0.0,leadership,Educational_Factors
The Schoolhouse by Busy Bees (Gentle Road),"Terrible new principle Ms Pavi who imposes obsessively strict health check up protocols, making working parents’ life miserable. You need to be prepared for a call anytime to pick up your child who might have some mild issues such as running nose whereas in the past you would only get calls when the child has fever or is genuinely ill. When asked about the exact protocols, she said it is the same across all schools and will send me a copy soon. I haven’t received it until now. It is just her style to flip flop based on the parents’ toughness without any principles. Very disappointing new management. I missed the old loving and caring environment when Ms Julianna and Ms Jiahui were still here. They were reasonable, caring and considerate. Further to the above, Ms Pavi tends to push the junior teachers to the front line to deal with angry parents even if the issue has been escalated to her level. She also fails to deliver whatever she promised in the call with me. With all the fake promises and bad experience dealing with her, I don’t think she is a trustworthy person, not to mention a principle of a preschool that I have to trust my children with. The teachers are nice and dedicated though and deserve a five star. I hope they are not pushed too hard by her.",-0.15937417654808958,principle,Educational_Factors
The Schoolhouse by Busy Bees (Gentle Road),I was a bit hesitant to join a “newer” Pats Sch because I didn’t have much feedback to fall back on. But happy to report that I now have two kiddos who are part of the school and they are loving it.,0.4,bit,Safety_and_Health_Factors
The Schoolhouse by Busy Bees (Gentle Road),Amazing educators who love children.,0.55,educator,Staff_and_Management_Factors
The Schoolhouse by Busy Bees (Aroozoo),Highly recommended. Wide open space for kids to runabout - two playground and water play area. School is focused on learning through play and Ms Wee leads a team of talented and passionate teachers. The school compound is probably the best I've seen in the area,0.285,play,Educational_Factors
The Orange Tree Preschool (Choa Chu Kang),"Quality preschool is important to give our children a good head start. The quality of a school is deemed by the quality of the teachers and I must say the teachers are good. I placed my children in this school as the teachers are caring and the kids are exposed to different learning experiences. The fees are around $1000 after subsidy - a little pricey, but investing in education is always worth it.",0.31875000000000003,quality,Staff_and_Management_Factors
The Orange Tree Preschool (Choa Chu Kang),"We first knew of OT from a friend who schooled her daughter there. We have never regretted our choice since! Both my kids enrolled here. My elder has since graduated and the curriculum taught in OT helped him tremendously to ease into P1. He even commented that it was boring for the 1st sem as he already learnt what was taught in K2. My younger is currently in N2 and we see her learning well, and communicating well especially in mandarin. Teachers are always caring and attentive. My elder still enjoys picking the younger one together so that he can see his teachers and say hi. The principal has always been there for us too, even beyond school hours. Strongly recommend OT CCK to others residing in the area.",0.05324074074074073,elder,Educational_Factors
The Orange Academy (Tampines) Pte Ltd,Enquiry for K1 but no update. Email also no reply.,0.0,enquiry,Educational_Factors
The Little Skool-House International Pte Ltd (At-Mountbatten-Square),"I was urgently looking for an infant care around my housing area and usually in such short notice, most schools wouldn’t have any vacancy. So I approached LSH(being one of our first few choices as it is Sparks accredited) and the admin, Ying Zheng, was very prompt in her replies. Understanding my urgency and situation, she assisted me throughout and attended to my requests. The teachers were friendly and very informative, facilities are clean and organised, we were excited to get our girl started! However we had to withdraw her on a last minute due to a personal reason. Ying Zheng was still very understanding and professional in handling our issues and we’d be very grateful for her. Thanks again YZ!",0.16384803921568628,infant,Communication_Factors
The Little Skool-House International Pte Ltd (At-Delta-House),"""Supposed to be an office building but looks and feels like an industrial building of the past. Sad as companies like Canon Makering used have their offices there. Now anchor tenant seems to be a Jeweler showroom where your buses will unload hoards of bewildered day trippers. Corridors are dingy. Lifts (cargo for passengers) musky. Car park overcrowded and poorly maintained.",-0.3833333333333333,office,Facility_Factors
The Little Skool-House International Pte Ltd (At-Delta-House),A happy workplace :D,0.9,workplace,Educational_Factors
Swallows and Amazons Kindergarten,"My two sons have been going to Swallows and Amazons for more than two years and they are an exceptional organization. The teacher quality, the holistic approach to teaching and individualized learning is second to none. I highly recommend this organization for your children. Thanks Simon",0.3053333333333333,organization,Educational_Factors
Swallows and Amazons Kindergarten,"I went here when I was younger, was a good part of my schooling",0.35,schooling,Educational_Factors
Superland Pre-school (Bukit Timah),"Superland made it to the top of our list. Aside from the Montessori and theatrical based curriculum, the facilities are inviting with cozy and bright classrooms. I had a school tour with Joey and it was pleasant. She was informative, accommodating to answer all questions (regarding both Superland Bukit Timah and Tanglin branch) and the tour didn’t feel rushed at all even though we came to our appointment 15 mins late. Follow ups have been great too.",0.3190476190476191,tour,Educational_Factors
Superland Pre-school (Bukit Timah),"We have been with superland for more than one year. Initially our experience was not good, after speaking with the center manager Joey, things get improved and our concern has been addressed.",0.012500000000000004,superland,Educational_Factors
"SuperGenius Preschool @ Bedok, Heartbeat@Bedok","Super Amazing Curriculum. One of its kind in SG where every lesson is a fulfilling enrichment. Student get to be co-creators of knowledge, explorers etc. They conducted scientific experiments and acquire science knowledge in the process, make their own games, learn how to prepare even their own meals (culinary, motor skills, cultivate independence etc), learn a musical instruments including even parts of a ukulele all without extra costs. For such solid enrichment, most preschools will require additional payment to be made under enrichment which can be quite hefty for working parents but at SuperGenius, every lesson is as fulfilling as it can be. Impressive",0.3527777777777778,enrichment,Educational_Factors
"SuperGenius Preschool @ Bedok, Heartbeat@Bedok","My foster son has ADD. He is socially awkward and quiet because he has pronunciations problem. I was very pleased when the teacher, Mr Othman assured me that the speech and drama program I enrolled him in will help improve all that. The fees was high but no regrets. He gained confidence only after his 5th lesson. He loves stories, is now an avid reader and talks almost non-stop, oblivious to his still funny pronunciation. He even corrected me when I make sound mistakes. He is now an enjoyable companion coz we communicate so much with each other . Oh yes, he has acquired a great sense of humor too. A few days ago, he proudly claimed that his brain has grown and he's no longer in special classes for 'not so good' (clever students). So proud and happy for him. Thanks Teacher 'O'.",0.2932766439909297,pronunciation,
Super Talent Childcare Ltd (Membina),"So convenient, opposite a shipping mall, above a MRT station, next to a big bus stop.. a lot of food to consume.. like it""",0.0,shipping,Educational_Factors
Sunshine Kids Care Centre @ Punggol Pte Ltd,"Both of my child are enrolled with sunshine during their early years and had since graduated. I strongly like the way they educate our boys, to be independent. Early childhood education is important. And Clara is very friendly and takes in our feedback. This review comes a bit late but still, till today, I will still recommend sunshine to my friends.",0.1744047619047619,sunshine,Educational_Factors
Sunflower Preschool @ Sembawang Pte Ltd,"My granddaughter studies here, we like the environment and teachers are extremely thoughtful and professional.""",0.25,granddaughter,Communication_Factors
Sunflower Preschool @ NSE,"""We inquire through email, instead of answering our inquiries the response was arrogant and didn’t answer what we sre asking for. They just said “we are full and don’t accept waiting list” which is too far from our inquiries... 👎🏼👎🏼👎🏼 ",0.22499999999999998,inquiry,Communication_Factors
Sunflower Preschool @ Clementi,"""Have been sending my bb ever since infant. Teachers are caring and will answer your questions regarding parenting! Directly bus stop too! Convenient!",0.15625,bb,
Sunflower Baby House & Preschool,Chanced upon sunflower babyhouse while looking for an infantcare for our son at a short notice. We did not have a good experience at the previous school and was cautious but we were impressed at sunflower's facilities and the brightness and cheerfulness of the school. Angela was also able to answer our worries and her confidence in her teachers gave us the reassurance we needed. On top of that the students and babies look so happy and that got us convinced. Our son developed into a cheerful and happy boy under guidance of the teachers in Sunflower. 😘😘😘😘😘,0.46333333333333326,sunflower,Educational_Factors
Sunflower Baby House & Preschool,"We brought our young twins at 6 months old to Sunflower Babyhouse when we couldn’t cope with them any longer even with grandparents help- they were stagnant in weight growth and the sunflower team with care and concern brought them up and they began gaining weight again. Their teachers really care for them and put in tons of effort to apply moisturiser for their eczema, a constant battle for us. They helped give medicines when baby J had prematurity conditions. We bought cakes and recorded a thank you video for all of them. The mark of good teachers is their love for the children and they have this in spades (hearts). We’ll miss them loads",0.26666666666666666,weight,Staff_and_Management_Factors
Star Learners @ Upper Bukit Timah | Preschool & Childcare,Excellent daycare. Very caring and professional teachers and principal. Very responsive to all parents' queries and concerns. Five stars!,0.3875,daycare,Facility_Factors
Star Learners @ Telok Kurau | Preschool & Childcare,"After 5 calls, nobody has ever picked up the phone!""",0.0,call,Communication_Factors
Star Learners @ Sengkang Sports Centre | Preschool & Childcare,"As parents, we might have given them some hard time from time to time, but these teachers from Sengkang Sport have performed outstandingly well in our opinion. We would like to highlight their strength and give thanks to teachers of N2 for the effort that they have put forth this year. Teacher Liza ============= This year we manage to see Teacher Liza on a more prominent role as the N2 English teacher. As parents we are very happy on how she manages the class. She is firm when needed, as N2 class is more discipline and in order when going on excursion and also gentle when students needed her. As our daughter easily get bored and learn fast on certain situation, Teacher Liza will at times teach her some new songs and also learn basic math calculation while waiting for the kids' turn to go to the toilet, making learning fun by using elements around the environment. From my understanding it is not part of the curriculum at the point of time, and we are much appreciated that Teacher Liza have taken the initiative to do so, to keep our daughter engaging and make learning fun for her. our daugther will always come home waiting to learn to count more stuff and even teach us parents new songs. At time Teacher Liza has try to follow up on how daugther is doing at home to understand our daugther character more in dept. We truely appreciate her effort and care for our daughter. Yu Liaoshi =========== Last year we were really impressed with Yu Liaoshi. And this year is no different. We truly appreciate Yu Liaoshi patient for teaching our daughter Chinese. Our daugther will come home excited to tell us all the beautiful Chinese words to practise and dance. Coming from a non-chinnese speaking family, at times it is very hard to follow up with our daugther's Chinese language. Yu Liaoshi have been very helpful explaining to us parents on what our daugther have learn in school and also show us books during previous PTC on our daugther favourite Chinese book in class and share abit about the book story. As parents we love to follow up with our daugther after school and Yu Liaoshi have gone her way to write down the han-yu pi-yin on the home activities for Syafiqah, making it possible for us to do so. We truely appreciate that she have gone out of her way to assist us and be very patient on teaching our daughter. N2 Teachers ============ For the past 2 years, our daughter had to deal with teacher from her class leaving the school. And at times we are worried for our daughter development as she could get very attached to a teacher one day and suddenly her favourite teacher leaving the other day. We are very happy that Teacher Liza and Yu Liaoshi have been around for the whole of this year to guide our daugther development. Both of them are excellence teachers and work in sync with each other. Making our experience with the school engaging, interactive and worry free as we know our daugther is in good hands. As parents we would love to see both Teacher Liza and Yu Liaoshi be guiding our daugther through K1, as some of her friends (Best friends included) will be leaving school for MOE kindergarten next year. And having both Teacher Liza and Yu Liaoshi will really help our daugther go true these hard times. School Development =================== This year we saw much of the school rebranding and we parents really welcome and appreciate the school effort to make things easy for us parents and teachers. There were bugs in the school app in the beginning, which was expected for any new software. At times bugs like not receiving app notification, not receiving invoices and etc happen and the school principle and teachers have been very helpful in relaying information to parents, to bridge in the gap. We are happy that the app has made things easy and more secure for parents to view school activities photos, invoices, e-consent, buying of uniform and much much more.",0.25043943576552263,daugther,Communication_Factors
Star Learners @ Jurong East Pte Ltd,"Zac ong has been here since he was 18 months old till k2 graduate. Great staff great principal. . Nice environment. Strongly recommend! Will miss this school.""",0.5683333333333334,ong,Communication_Factors
Star Learners @ Gambas Pte Ltd,A hidden gem among the many other childcare centres in the vicinity. Caring and dedicated teachers!,0.05902777777777779,gem,Facility_Factors
Star Learners @ CCK Sports Centre Pte Ltd,It was pleasure to let my son to educate at this centre,0.0,pleasure,Staff_and_Management_Factors
Spring Brainy Kidz (Bukit Batok) Pte Ltd,"Cleaning and hygienic place, caring and kind teachers, professional teaching and care..",0.35,cleaning,Educational_Factors
Smiling Star Student Care Centre @ Choa Chu Kang,"Not caring. Good marketing and sales talk.""",0.7,marketing,Educational_Factors
Small Wonder Preschool Taman Jurong,"""Decent market place, has a enormous whole sale snack store around the corner.""",0.12222222222222223,market,Facility_Factors
Small Wonder Preschool (Serangoon),"Small Wonder @ SN has been very consistent in providing a high level of “customer” experience while still keeping prices affordable. Large value, low prices! Teachers are very dedicated, directions & instructions are very clear and organised, low turnover compared to other schools. I also love the in-house enrichment camps provided by LH, as well as the enrichment programs in-house by LH.. it allows our children to be enriched without burning out our weekends. My children LOVE going to school so much, thank you Small Wonder @ SN!",0.1185989010989011,price,Cost_Factors
Small Wonder Preschool (Serangoon),Horrible hygiene standards. Looks clean but is not. They were also blacklisted for hfmd outbreak,-0.31666666666666665,hygiene,Safety_and_Health_Factors
Small Wonder Preschool (Nordcom II),"Thus far, my daughter has been having pleasant experiences learning in small wonder. I can see the school putting in alot of effort to make sure the day to day running of the Center is at it's top piority. Alot fun activities for children to be engaged. Learning is fun and meaningful. Teachers are concern towards the children well being.",0.28703703703703703,alot,Communication_Factors
Small Wonder Preschool (Nordcom II),"Lovely environment, friendly teachers. The only concern is the location, many cars along the road, narrow path for people to walk in. I find it quite intimidating everytime I cross the road with my child.",0.19583333333333333,road,Facility_Factors
Small Wonder @ Nee Soon,"The admin staff Anna was so rude, giving sigh remarks and putting me on hold when I am keen to put my son in just kids school. Told me there is still slots for n1, after correcting her on the deposits and registration fee, i asked for an appointment date and she told me there is only one slot left at the end of the call and said that there is already someone else coming today for 2021 n1 registration. It is so hard to communicate with her since she keep giving me so many wrong information.",-0.09861111111111111,slot,Facility_Factors
Small Wonder @ Jurong East,I GIVE JUST KIDS 5 STARS. JUST KIDS!,0.0,star,Communication_Factors
Skool4Kidz Preschool @ Sembawang Canberra East Creek,"""The vp is not professional and not ni friendly. So disappointed Not recommended""",-0.14166666666666666,vp,Staff_and_Management_Factors
Skool4Kidz Centre (Sembawang Sunbreeze),"""Very bad experience with this school, my baby that time in playgroup, i put 3 milk container and i put him 3 hrs, when reach home they use up all the milk.. the tcr is not friendly",-0.5487499999999998,milk,Safety_and_Health_Factors
Skool4Kidz Campus @ Yishun,Toilet is very clean. Facilities is very good. Recommend to all parents to put your kids here!,0.4811111111111111,toilet,Facility_Factors
Skool4Kidz Campus @ Sengkang Riverside Park,"""I shall not involve d curriculum nor teachers. This will be about the facility around the place. I have been to many different childcare centres and this has got to be one of the best places to be at. A mini garden right in front of the school, a river that has lots of water sports activities, isolated play areas and more. If i was a kid, i would love to learn and play here. There are lots of various plants to learn abouy and a playground to have fun once done. And wen all else fails, there is even a sandpit to dig in and build a sandcastle. With lots of things to see and do, this is a great place to hang out with your kids. Im pretty sure, even if u r not enrolled in the classes here, parents know do know ur plants, can impart ur knowledge to ur kids. Some of the plants you may identify: Lady's Finger, Corn, Papaya and such.. there were also caterpillars developing into their other life cycles. So ya, i shant go into indepth information, else il be creating spoilers for others.. Come on down n see for urslf, cheers!! #famwithsten #sengkang #sengkangriversidepark #plants #playground #walkinthepark",0.25117724867724867,plant,Facility_Factors
Skool4Kidz Campus @ Sengkang Riverside Park,Nice walking trails on Seng Kang,0.6,walking,
Skool4Kidz Campus @ Sengkang Riverside Park,"always long queue, but the teacher complain kid come in late...",-0.175,queue,Educational_Factors
Skool4Kidz Campus @ Sengkang Riverside Park,"Green building. Very unique""",0.14375000000000002,building,Facility_Factors
Skool4Kidz Campus @ Fernvale,"When my grandson have join Skool4Kidz campus he has change to be discipline and the environment is healthy for kid. All stuff are polite and helpful toward parents. I want to thanks Cindy Wong , Nick Leong, Xu Shan , Zi Ying to all the stuff they play a very great role.",0.5666666666666667,stuff,Staff_and_Management_Factors
Skool4Kidz Campus @ Fernvale,"Sheltered carpark and pickup, spacious. Purpose built building for childcare.",0.0,carpark,Facility_Factors
Singapore Hokkien Huay Kuan Pre-School,"A very inspiring bicultural learning space for pre-schooling kids""",0.65,space,Facility_Factors
Shaws CDLC @ Braddell Heights Pte Ltd,Shaws is the best pre school around the areas and I say this with lot of confidence after seeing the love and care the teachers and care givers provide to the kids.. We are happy to be part of Shaws!,0.8333333333333334,shaw,Educational_Factors
Shalom Kindergarten,"Shalom kindergarden is a church next to Riverlife church...this church like Riverlife have kindergarden operation yes is situated at part of Jalan Loyang Besar main road to locate you head on to Pasir Ris MRT station from any part of Singapore then get to Pasir Ris bus interchange and take bus Service 354 stop on the 3rd bus stop after interchange alight and walk back into Jalan Loyang Besar and take a left turn into small road leading to Shalom and Riverlife church walking distance about 8 minutes from main road Jalan Loyang Besar...see you here""",0.011904761904761902,church,Facility_Factors
Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse,"Loving , good moral and academic development equally excellence archeived in Adventist school environment. I like the pool, garden and Play and music room. It makes more spaces for active kids.",0.23809523809523808,loving,Staff_and_Management_Factors
Safari House Preschool Woodlands,"""The karaoke systems are also of high quality and affordable. We were served by Jing Ya, who was very prompt and clear in her explanation.""",0.15333333333333335,karaoke,Educational_Factors
Safari House Preschool Thomson,"""very disappointed unfair treatment""",-0.7375,treatment,Educational_Factors
Safari House Preschool Bt Batok,Agree with the previous commenter. Terrible communication with the school. Our little children are in the hands of these people but it’s been nothing short of a nightmare. Blur principal and teachers lack compassion and love for the little ones. Tiny useless blue booklet and such a backwards way of presenting the baby’s activities on a piece of paper daily.,-0.14015151515151517,commenter,Communication_Factors
Rainbow Cove @ Alexandra,"As first time parents we highly recommend Rainbow cove! This not only a place to take care of infants, but also to enable them to grow their potential. We can tell our little one is happy to go to Rainbow cove, which also shows in the pictures/videos that the team is sharing privately with us almost everyday. A big thank you to the team for making our boy so joyful!",0.09583333333333334,cove,Facility_Factors
Rain Tree Montessori Schoolhouse @ Bedok,"My son has been studying in the Raintree for almost a year, and I am happy with it. Recently, I attended the Montessori classroom observation and was able to see how good the Montessori program is. There was a wonderful atmosphere in the classroom. All children were involved in the work. I like that the kids can do what they enjoy, and, at the same time, everyone was involved in all the subjects (English, Math, Chinese, Science). And most importantly, all children are happy, calm and very motivated to do tasks! Also, a big plus is that Raintree got their own playground and a garden. Kids play outside 2 times a day.",0.3676470588235294,raintree,Facility_Factors
Raffles Montessori (Aljunied) Preschool,"Cheaper and better alternatives elsewhere. Area is bad too.""",-0.09999999999999992,alternative,Facility_Factors
Raffles Kidz @ Yio Chu Kang,"Raffles Kidz YCK is a great place where children can start their learning journey. I have a daugther (N2) and a son (PN). I have seen vast improvement in thileir communication and motor skills. They are able to construct sentences, read words and articulate clearly . What impress me the most is my daugther is able to write her chinese name clearly and neatly. Special thanks to Teacher Sankare, Peng Lao shi (N2); Teacher Zana, Nud, Meng Lao Shi (PN). Will definitely recommend raffles kidz YCK.",0.27792207792207796,raffle,Facility_Factors
Raffles Kidz @ Punggol Ã¢ÂÂ Best Childcare Centre and Preschool,"Happy to find Raffles Kidz @Punggol. We have seen a great increase in my son's enthusiasm for learning and he has also acquired many social skills. Many thanks to Teacher Liu Jie and Teacher Anne, who are very patient, careful and proactive in communicating with parents and providing helpful feedback",0.3666666666666667,increase,Cost_Factors
Raffles Kidz @ Punggol Ã¢ÂÂ Best Childcare Centre and Preschool,"We like the relatively private location of the school. The recently renovated centre offers a lot of privacy, making it difficult for strangers to see anything from outside. Teachers were friendly and caring and always seemed very cheerful each time we dropped and picked our kids up. Photo updates can be lacking with only one photo weekly. However, upon request, they were prompt to send updates, assuring you.",0.061875,photo,Educational_Factors
Raffles Kidz @ Bukit Panjang Ã¢ÂÂ Best Childcare Centre And Preschool,"Enrolled my daughter with RKI @ BP when she was around 21 mths old and it was one of the best decision ever. We like the school curriculum and how the kids are engaged in class. My little girl has became more confident in these 10 mths she has been with RKI and we can see that she express herself a lot better now (; also becoming more independent each day! Big credits to her Teachers who are so patient, supportive, assuring and nice since Day 1. Also extremely impressed with the electronic Comm book app which makes communication super fuss free, Teachers are also very responsive to our queries and gives frequent updates on our child progress through the app and monthly newsletter! Keep up the good work RKI! (:",0.41087962962962965,mth,Educational_Factors
Raffles Kidz @ Bukit Panjang Ã¢ÂÂ Best Childcare Centre And Preschool,"The interior of the buildings are recently renovated and they have a nice playground within their grounds. The teachers all have very positive attitude, care and patience towards the kids.",0.2984848484848485,interior,Facility_Factors
Pre-School By-The-Park (Dunearn) Pte Ltd,"Respectful culture, low teacher to student ratio, outdoors everyday ! Good balance between play and academics""",0.2375,culture,Safety_and_Health_Factors
PPS Yishun,Best Childcare ever lol . Trf to Pcs after nearby pcf as my special needs with iccp program for SN children.After short while my child with confidence and learns lots of skills and have fun and most of all non special needs teachers were very nice and experience too.,0.5117857142857143,need,Educational_Factors
PlayFACTO School @ Aljunied,"I am attracted by Playfacto’s coding and robotics courses using Korean patented MODI. They are learning friendly for young children, building an interest and foundation for STEAM in them. Wish I’d such opportunities when I was young.",0.14375,coding,Educational_Factors
PlayFACTO School @ Aljunied,"With current domestic helpers supply crunch, I'm relieved and assured that my child will be in good hands and nice environment when she starts primary one next year.",0.28333333333333327,helper,Staff_and_Management_Factors
PlayFACTO School @ Aljunied,Great resources and amazing teaching of self-motivated attitudes of learning for the kiddos.. Highly recommended!,0.5333333333333333,resource,Educational_Factors
PlayFACTO School @ Aljunied,"The management treats people seriously and sincerely. I am particularly interested in XueLeFang’s creative mathematics courses. They use Korean patented math toys to increase children's interest in mathematics and develop and train children's intelligence and thinking. Learning mathematics is no longer boring and boring. Incentivize recommendations!""",-0.31666666666666665,mathematic,Educational_Factors
Picket Fence @ Tampines Pte Ltd,This school or rather I can say is worst than hospital.. They have as much virus as hospital. Almost every month for 1-2 weeks sometimes 3 weeks definately have virus outbreak. They will use another virus term to make sure parents are not aware of the outbreak so it looks not that scary.,-0.185,virus,Educational_Factors
Picket Fence @ Tampines Pte Ltd,I’m an unbiased and a working mother. Admin Sofia is terrible at her work. She doesn’t know the clauses in the agreement but she can get signatures during enrolment. She didn’t even submit the withdrawal of my child until I call her and asked about the status since my kids new school couldn’t enrol her. Worst service. Not fee worthy at all,-0.3825757575757576,mother,Staff_and_Management_Factors
PCF Whampoa Education Centre,"""phone no in use! no upadate",0.0,phone,Facility_Factors
PCF Sparkletots Preschool @ Zhenghua Blk 455A (KN),PCF offers nursery and kindergarten program for pre schoolers.,0.1,pcf,Communication_Factors
