Preschool_Name,Comment,Sentiment,Noun,Word,Category
Little Footprints Preschool Pte Ltd (Sengkang 205),"I had a seat elsewhere. Not recommended,",0.0,,seat,
Little Footprints Preschool Pte Ltd (Tampines 372),"Thank you Teachers for everything you’ve sacrifice for the comfort of the little ones in school. Thank you for being there for them and filling up our position. Thank you for guiding them and pushing their utmost abilities. Most importantly thank you for being a fantastic teacher one would ever remember 🥰🥰 …,",0.278125,,sacrifice,
Little Footprints Preschool Pte Ltd (Tampines 372), We are really happy to wish you all the best on this special occasion. . We are thankful to you for every moment you spend on our kid and appreciate your efforts in teaching her patiently and guiding her to be better. Happy teacher's day!,0.7314285714285714,,occasion,Educational Management and Organization
Little Footprints Preschool Pte Ltd (Teban Gardens),"Ayla and family would like to say Thank You to all teachers at LFP Teban Gardens for keeping her safe and happy there. She is learning so much and has even cultivated a passion for reading. She is reading every road sign, advertisement, street name and many more that caught her eye. Special thank you to Ms Regina and He Laoshi. She love both of you!",0.49744897959183676,,ayla,
Little Footprints Preschool Pte Ltd (Teban Gardens),"After most the admin and principal are also very patience in guiding him and helping him throughout these year. Thanks you 💕 I really appreciate it 👍🏻,",0.27499999999999997,,admin,Educational Roles
Little Footprints Preschool Pte Ltd (Teban Gardens),It is with He Laohi's constant supervision and encouragement that our little girl is not little anymore.,-0.03125,,supervision,
Little Footprints Preschool Pte Ltd (Teban Gardens),a tough ride but all of you did it!,-0.4861111111111111,,ride,
Little Footprints Preschool Pte Ltd (Teban Gardens),Fu lao shi and He lao shi for their patience and guidance in their learning journey. Special applause to Teacher Cindy for her constant and timely update in my child's school matters.,0.17857142857142858,,shi,
Little Footprints Preschool Pte Ltd (Teban Gardens),Tender loving teachers!,0.75,,tender,
Little Footprints Preschool Pte Ltd (Woodlands 551),This is the sort of educator we need in our school system! Great job!,1.0,,sort,
Little Footprints Preschool Pte Ltd (Woodlands 551)," Firstly, we would like to thank teacher sabrina and hui lao shi for their passion in teaching. For tr sabrina, despite both my wife and i are busy with our work and miss the timeline for our son's show and tell, she will take intiative to send a gentle reminder to give up a head up so that we can prepare our son and he will get the chance to display his soft",0.1625,,sabrina,
Little Footprints Preschool Pte Ltd (Woodlands 551),They also take an extra step to communicate with us frequently. This smoothen my girl learning journey as we are able to work as a team to solve any issue quickly.,0.23333333333333334,,step,Educational Management and Organization
Little Footprints Preschool Pte Ltd (Yishun 366)," Noticed a positive difference in my kid since sending him to this school. The teachers helped him integrate when he was having trouble to and has shown the appropriate care for him. Thumbs up and keep it up! Love the constant updates and reports,",0.23045454545454547,,difference,Educational Resources and Materials
Little Footprints Preschool Pte Ltd (Yishun 865)," Before LFP, it was another branding and my son has been with them before the transition. I am extremely grateful for the teachers that took care of him since playgroup. Now in his final months before embarking on a new journey next year,",0.0028409090909090884,,branding,
Little Footprints Preschool Pte Ltd (Yishun 865),from: farrish n mommy.,0.0,,n,
Little Green House @ Aljunied, Their stringent security measures and well-maintained facilities put my mind at ease knowing my child is in good hands.,0.7,,security,
Little Green House @ Bukit Batok,And much appreciated for Teacher Nadhirah and Wu Laoshi for checking on him during his absence.,0.09375,,absence,
Little Green House @ Bukit Batok,Another review mentioned the finance and logging system. They are now using an app for finance and communication with parents.,0.0,,finance,
Little Green House @ Bukit Batok," Curriculum is age appropriate and teachers are generally kind and caring. One down side is their administrative and finance departments are in a mess. They log in payments using a logbook and do not issue receipts on the spot. I had an incident in 2019 with them that came back to bite me still up till today. I have always been prompt with payments but one day, they told me they missed out one month’s collection (prob like 6 months ago) so my most recent months’ payment are then one month lagging. ie May payment was for April,",0.18134920634920637,,payment,Learning and Teaching
Little Green House @ Serangoon Block 553,"I was on a mission to pick a good childcare that ticks off every item on my checklist. After much deliberation,",0.44999999999999996,,mission,
Little Green House @ Serangoon Block 553,Thank you for the beautiful memories!,1.0,,memory,
Little Green House @ Serangoon Block 553, 3 cheers to LGH@553,0.0,,cheer,Learning and Teaching
Little Green House @ Tampines,"I feel her warm yet strict calibre makes her an excellent discipline mistress too! The kids loves her to bits. Also kudos to MuMu Laoshi for holding the fort when there was a shortage on Chinese teachers, she tried her best to multi task and responded to our requests to her best ability. Ending off we would like to take this chance to say BIG thank you to all staff of LGH @ Tampines,",0.6,,calibre,
Little Green House @ Tampines,"Tr Salha,",0.0,,salha,
Little Green House @ Yishun,"Giselle has blossomed into a confident and expressive little communicator. We are incredibly grateful for the patience and encouragement Teacher Yang has shown Giselle over the years, nurturing her love for the Chinese language.",0.41875,,communicator,
Little Green House @ Yishun,"杨老师 is very helpful, passionate and committed in engaging and developing the children.",0.18333333333333335,,杨老师,
Little Green House @ Yishun, LGH@Yishun has provided me the comfort to know my daughter is being taught by teachers who are so caring to the little children in their care.,-0.1875,,comfort,Emotions and Values in Education
Little Greenhouse @ Hougang Pte Ltd," Little Green House Hougang Childcare Centre is an exceptional haven for nurturing young minds. Special thanks to Principal Shirley, whose leadership sets the tone for a supportive and enriching atmosphere.",0.20518707482993198,,haven,
Little Greenhouse @ Hougang Pte Ltd,"Mah, and Xu Laoshi go above and beyond, creating a warm, engaging environment that fosters both learning and play. The well-designed facilities, coupled with their innovative curriculum, provide a solid foundation for children's development.",0.3,,mah,
Little Greenhouse @ Woodlands Pte Ltd,"Conveniently located within 30 seconds walk from Marsiling Mrt. Loved the fact that they have monthly food menus serving curated meals for the children. Can see that Ms Nanz is a very dedicated principal, often see her in the classrooms hanging out with the kids. What is best is that the school is well ventilated. They do on the Aircon, but it is not switched on at a super low temperature, and the windows are opened, which means lesser mass spreading of cough and flu bugs.",0.37222222222222223,,second,
Little Mighty Me Pte Ltd,LMM has given me a good impression and confidence that they care for the infants well being and development holistically!,0.875,,impression,
Little Olive Tree (FMC Farrer Park),"Apart from these, they give heed attention to studies and extracurricular activities. After joining kindergarten, my daughter is doing well in every kind of field.",0.6,,heed,
Little Olive Tree (FMC Farrer Park), The creativity and dedication of the teachers to ensuring the children have a varied and enriching education that goes beyond the four walls of the school is really heartrending.,0.2,,creativity,Educational Management and Organization
Little Olive Tree (Tampines),5 out of 5 professional competency: 5 out of 5 cost: 6 out of 5 (service exceeds what is expected from the school fee) This is the best preschool in Singapore.,0.3333333333333333,,competency,
Little Petals @ Symphony,"Little Petals is a private premium childcare service & this comes with a price tag but knowing the entire Centre is dedicated to delivering their mission & passion to caring for our little ones, it is all worthwhile to pay a premium.",0.025,,premium,
Little Petals Preschool Pte Ltd," My neighbour had been very angry that her child had been falling sick so frequently in this preschool at Symphony. It is so frequent that they are all extremely unhappy and tired. Heard that there are also frequent HFMD and covid cases. Plenty of germs and bacteria in this school. Place appears dirty looking too. I have a baby at home, and I am now so scared whether my neighbour and her child would spread the dirty school germs and bacteria to me. A preschool not recommended.",-0.3626984126984127,,neighbour,
Little Seeds Preschool (Praiseland),"If you're looking for a loving,",0.6,,loving,Activities and Events
Little Seeds Preschool (Sonshine),"Jessica and the cooking aunties for being so doting on my cheeky boy. This is a truly a school I can trust. Environment is clean and airy. Communication is prompt and transparent. Activities are less academic driven but more lifeskills, nature, social and moral value driven, which I really appreciate.",0.13333333333333333,,cooking,Food in Education
Little Seeds Preschool (TSA - Ang Mo Kio)," outdoor explorations, drawing and colouring etc. kids really enjoyed and learnt a lot of knowledge. At the same time, their interests in the nature and insects were also developed.",0.19999999999999998,,exploration,Learning and Teaching
Little Seeds Preschool (TSA - Ang Mo Kio),Mid- Autumn festival and school projects like our dreams for Singapore. Fantastic!,0.25,,festival,Activities and Events
Little Seeds Preschool (TSA - Ang Mo Kio),"In term of my children, they both are doing well so far. We are the parents of emphasizing in characters building at these ages. They both have good EQ and showing good moral values like loving, respecting the senior, kind, showing empathy, communicating well with people, have good cognitive abilities. But my older one need more affords in anger management. Both showing good social responsibilities like they will complain to me that people shouldn’t throw rubbish on the floor and must keep our Singapore clean! Or cannot speak too loud in public places and many fun things happen every day. They both love going to school and my older boy can read well and write in English. My younger one loves sharing fun things in the school and kept mentioning Aunties CP and Aunties TY teach me this and that. Having says that,",0.2920454545454545,,people,Educational Resources and Materials
Little ShepherdsÂ Schoolhouse @ Church of the Holy Trinity,"I stood by the Traffic junction to cross,",0.0,,junction,
Little ShepherdsÂ Schoolhouse @ Church of the Holy Trinity,"I felt sad n shame, that we are so impatient to cross, ppl are already crossing half way while the ""Lights"" are still RED. Am I to say we Catholics are so impatient n inconsiderate,",-0.17777777777777778,,shame,
Little ShepherdsÂ Schoolhouse @ Church of the Holy Trinity,"felt like shouting to all who are rushing to cross, but i relented n stood there praying for them. I pray the next time,",0.0,,cross,
Luther Preschool,"The real bonus for us is that my elder kid has finally learnt to eat vegetables through the daily encouragement at school. Also independently brings the used utensils to the kitchen sink, then wipes away the food debris.",0.05,,bonus,
M.Y World @ Canberra Eastlink,"(2) on 6 Feb, when my grandchild returned from school, our helper noticed bad rashes from the child’s belly to pubic area. We tried to contact the teachers to enquire however generic responses were provided, trying to shy away from responsibility. There was no evident efforts to investigate into what happened at all.",-0.33124999999999993,,grandchild,
M.Y World @ Canberra Eastlink,"(4) in one of the telecommunications with the Principal - Ms Puva, she shouted over the telephone to my daughter (parent of my granddaughter) - ""your husband wants to write in to ecda? SURE! by all means go ahead! if your child is not suitable for this centre you can always feel free to source elsewhere"". She also informed email responses take 3 working days (despite there are 2 admin staff and 2 Vice Principals) because she is not at her desk every minute.",0.2765625,,telecommunication,
M.Y World @ Canberra Eastlink,It was a nightmare enrolling my granddaughter into M.Y WORLD.,0.0,,nightmare,
M.Y World @ Sembawang Drive,"#professionalism,",0.0,,professionalism,Educational Management and Organization
Macpherson Sheng Hong Childcare Centre,"Macpherson Sheng Hong Childcare Centre is truly exceptional. Their commitment to early childhood development is evident in every aspect. The caring staff, stimulating environment, and innovative programs create a nurturing space where children thrive. A beacon of excellence in childcare!",0.41041666666666665,,commitment,Educational Resources and Materials
Macpherson Sheng Hong Childcare Centre, Unquie design childcare centre with lovely structure and with a lot of facilities for outdoor activties.,0.5,,design,
MapleBear Gracefields Pte Ltd (One Tree Hill), hello!!! I use to go to grace fields I miss going to,0.0,,grace,
MindChamps Chinese PreSchool @ Tampines Central,"Joyce, the director and Mee Lin, the principal, are both exceptional in their duties. The fact that they make the effort to remember the names of all the children and their respective classes goes to show that they care and take their role seriously. The staff from reception to cleaning, are dedicated individuals who enjoy their work. In this time and age, it is hard to come by professionals who work hard, with heart.",0.025000000000000005,,director,Educational Management and Organization
MindChamps Chinese PreSchool @ Tampines Central,"instilled core values and skills, essential for our son to express his strengths (especially evident in the field of music and dance- special thanks to teacher Sok Mun for her unwavering dedication and passion in teaching). The team is enriched with experience to cooperate with the family as they effectively communicate on how we (as his stewards) are partners with a common objective to watch him achieve his various milestones.",0.16964285714285712,,core,Learning and Teaching
MindChamps Chinese PreSchool @ Tampines Central," We are very happy with our choice of Mindchamps Chinese Preschool @ Tampines as the preschool for our son Zachary. His mandarin abilities have grown by leaps and bounds and he constantly surprises us by the phrases he uses and the words he can recognize. He is also learning good English, e.g. articulating that it should be “runny nose” and not “running nose”.",0.33999999999999997,,nose,
MindChamps Chinese PreSchool @ Tampines Central,I am really grateful to all her teachers. We can see her improve bit by bit and I am sure this is due to the foundation laid over the years.,0.19166666666666665,,bit,Educational Resources and Materials
MindChamps Chinese PreSchool @ Tampines Central," Lingzhi followed her sister's footsteps and joined Mindchamps in 2018, starting from PG until K2. Lingzhi’s sister,",0.0,,sister,Educational Roles
MindChamps Performing Arts PreSchool @ Changi Business Park,"Staffing ratio is extremely generous, with different teachers for reading and writing, english, chinese, drama and music.",-0.03125,,staffing,
MindChamps Performing Arts PreSchool @ Changi Business Park,I would recommend Mindchamps to others parents. Thank you!,0.0,,mindchamp,
MindChamps Performing Arts PreSchool @ Changi Business Park, tricycle track and water play area. Also enjoy that the school corridor has natural light streaming in.,0.3,,tricycle,
MindChamps Performing Arts PreSchool @ Changi Business Park,"around the various themes. Lessons as I hear from our child are interesting, lively and very enjoyable. It’s a brilliant way for young minds to learn. Kudos to the teachers for always going the extra mile to creatively impart knowledge.",0.3482954545454546,,theme,Educational Management and Organization
MindChamps Performing Arts PreSchool @ Changi Business Park,It is hard to say goodbye to such a great preschool. Our son speaks very fondly still of his preschool days and has asked for frequent visits back. It has been one of our best decisions to enrol him in Mindchamps!,0.2583333333333333,,goodbye,
MindChamps Performing Arts PreSchool @ Changi Business Park,"Finally, a very important factor in considering MindChamps CBP has always been how welcoming, engaged and receptive the whole team is right from the start- they always allays any concerns and address any questions the parents may have and this give us the confidence to know that our child is in a safe and conducive environment geared for growth.",0.37642857142857145,,factor,Educational Management and Organization
MindChamps Performing Arts PreSchool @ Changi Business Park," Goods,",0.0,,good,Learning and Teaching
MindChamps PreSchool @ Boon Keng,Great intention and my kid enjoy it a lot! Thanks teachers!,0.5166666666666667,,intention,
MindChamps PreSchool @ Boon Keng," Dear miss Samantha/ Lee LaoShi and Kai Ling laoshi,",0.0,,miss,
MindChamps PreSchool @ Boon Keng,"Elton Neo’s mummy and daddy,",0.0,,daddy,
MindChamps PreSchool @ Boon Keng," Lovely exhibition of the kids' artwork. 😊 …,",0.5,,exhibition,
MindChamps PreSchool @ Boon Keng,A very nice experienced and bonding session.,0.79,,bonding,Activities and Events
MindChamps PreSchool @ Boon Keng," Great and have good timeeee. Thank you,",0.75,,timeeee,
MindChamps PreSchool @ Boon Keng,"Abundance of Joy,",0.8,,abundance,
MindChamps PreSchool @ Boon Keng,"I have to say it again: the spring breeze turns into rain, moistening things silently. grateful!",0.0,,spring,
MindChamps PreSchool @ Jurong West,"Music,",0.0,,music,
MindChamps PreSchool @ Jurong West," We attended MCJW K1 Mid Autumn celebration on 19th Sept! My girl and her classmates performed a short music recital followed by a gourmet class where we prepared snow skin moon cake! The recital was enjoyable where the champs showcased various instruments such as recorders, keyboards and drums. Thank you Ms Cony,",0.1,,recital,
MindChamps PreSchool @ Jurong West,Ms Miza and Tian Laoshi for the wonderful session! We enjoyed the celebration!,0.8125,,session,Activities and Events
MindChamps PreSchool @ Jurong West, I am a graduate from 2016 and it was really fun and the teachers are really nice and it really helped boost my creativity. :),0.39999999999999997,,graduate,Educational Roles
MindChamps PreSchool @ Jurong West,"MindChamps is a kindergarten that cultivates a new preschool education method with champion thinking. It is designed to allow children to learn to choose and make decisions, so that every child can become a potential champion. The entire landscape is a very cooperative effort and is the best school for every parent to choose!",0.2672727272727273,,champion,
MindChamps PreSchool @ Tampines Point,MC tampines point definitely prepared my child well for P1. She’s very independent in p school,0.0,,tampine,
MindChamps PreSchool @ Tampines Point," Good, l love your work,",0.6,,l,
MindChamps PreSchool @ Zhongshan Park,Very well organized field trip for my champ to the Chinatown Bazaar. It was good to immerse in the culture and try different things as well as learn about CNY celebrations.,0.3,,field,Educational Resources and Materials
MindChamps PreSchool @ Zhongshan Park," Elsa enjoyed taking photos, with the zodiac animals and all the decorations in this place.",0.5,,elsa,
MindChamps PreSchool @ Zhongshan Park,"Mindchamp ( located in Zhongshan mall) is the best preschool for kids. 🥰,",1.0,,mall,Educational Institutions and Facilities
MindChamps PreSchool @ Zhongshan Park," Nice trip to Chinatown, children get to know Chinese New Year tradition better. The kids like it very much,",0.29927272727272725,,trip,Activities and Events
MindChamps PreSchool @ Zhongshan Park,"she likes the red pockets very much with different Chinese characters on it,",0.065,,pocket,
MindChamps PreSchool @ Zhongshan Park, We had wonderful CNY experience in Chinatown with teachers and classmates!,1.0,,cny,
Modern Montessori Preschool Centre (368 Bukit Batok St 31),Ms Deborah goes above and beyond to prepare for any mishaps (e.g. preparing extra uniforms for the children),0.0,,mishap,
Modern Montessori Preschool Centre (368 Bukit Batok St 31),I’m not sure about other methodologies but the Montessori method has greatly taught my son independence in his conduct at home and I’m super grateful for that. Can’t wait to send my daughter to MMI Bukit Batok when she turn 18 months old!,0.17666666666666667,,methodology,
MOE Kindergarten @ Oasis,"Located along Punggol Edgedale Plains, it is situated close to Oasis LRT. This MOE Kindergarten is in collaboration with an Early Years Centre(s) which provide infant care and childcare services for children aged two months to four years.",0.0,,collaboration,
MOE Kindergarten @ Oasis,"The address was retrieved from Oasis Primary School website. Hence, it is most likely to be reliable. Adding on, i have been there before so the location on the map sHud be correct, wrong address,",0.1,,address,
My First Skool (1 Bedok South Ave 1),My first skool @ bedok,0.25,,skool,
My First Skool (10 Jurong West),Excelent childcare centre,0.0,,excelent,
My First Skool (135 Simei St 1),They are a living testament of the great and hard work the school has done for them.,0.25416666666666665,,testament,Educational Management and Organization
My First Skool (135 Simei St 1),"My husband and I greatly appreciate the good partnership and constant engagement that we had with the principal and teachers here at MFS. They are very kind, nurturing and friendly.",0.531,,husband,Educational Roles
My First Skool (135 Simei St 1),"Due to shifting of residence, we had to send our children to a different MFS centre. But MFS @ 135/138 Simei St 1 will always be the best and the most special in our hearts. We are very certain that our sons grew up with the best memories here.",0.4301020408163265,,shifting,
My First Skool (18 Marine Terrace),"Thank you all strong mummies & ladies who play their part & role as principal & teachers to care, be there & educate the kids! I highly recommend this place.",0.35083333333333333,,mummy,
My First Skool (192 Toa Payoh Lor 4),"Noticed the kiddos on table manners. when food is served, they will thank you, cleaned the table when food/drink was spilled, bring their cutlery to kitchen/sink when finished.",0.0,,table,
My First Skool (192 Toa Payoh Lor 4),"During K2, preparation to primary 1, they were taught to understand the time/clock, learned/count coins, tie shoe laces and many more…",0.45,,preparation,Educational Management and Organization
My First Skool (192 Toa Payoh Lor 4),"During PTMs, teachers are also truthful (sound out both postive and negative behaviours and seek ways to help my boy to improve. Their app/portal and portfolio are also very detailed with their curriculum and it helps when i need to reinforce his learning.",0.28,,ptm,
My First Skool (192 Toa Payoh Lor 4)," Infant who have cough n flu was allow to be in Skool n pass the virus around. My kid has been in n out from clinic n hospital due to cough n flu. After recovered from sickness n just another 2 days in Skool, he got flu again. The Skool must really treat all kind of sickness seriously....",0.08541666666666668,,cough,
My First Skool (2 Punggol Drive),"Lapses in multiple areas such as basic hygiene, child safety issues, rough handling of kids, improper feeding practice and lastly no management oversight and accountability.",-0.02,,lapse,
My First Skool (2 Punggol Drive),"And their social media ""comment"" section are always turn off. Self denial of honest feedback?, my kiddo celebrates his 1st month in the school",0.31666666666666665,,medium,
My First Skool (203D Compassvale Road),"Located in a nice and quiet envirolment. Has a nice children's playground in a park like envirolment.Apart from the main building, there some classrooms located on level 1 of a block. Base on the envirolment & scale of their establishment its worth a 5 star rating. Dated 07/06/2017 (Wednesday).",0.14444444444444446,,envirolment,
My First Skool (208B Punggol Place),How can no aircon,0.0,,aircon,
My First Skool (219 Toa Payoh Lor 8),Lee and Chen are always keeping me in the loop in regards to my sons’ growth in school. Thank you Teachers and Principal Christy for making my children’s education an enjoyable one! Thanks!,0.4375,,loop,
My First Skool (248 Kim Keat Link),are very friendly and they take pride in what they do. Most importantly ensuring my grandson is in,0.4625000000000001,,pride,
My First Skool (248 Kim Keat Link),"Wen Lao Shi, and Wang Lao Shi) at My First Skool are very caring and professional, their expertise in teaching has put our minds at ease. With their guidance,",0.18333333333333335,,expertise,
My First Skool (260 Bukit Batok East Ave 4),"Have transferred my boy from a private cc to this cc as it is more convenient. The teachers have been wonderful with his transition and he has adapted so well in the new environment. He is so well adjusted that he enjoys being in school,",0.40909090909090906,,cc,
My First Skool (260 Bukit Batok East Ave 4),"Last but not least, thank you for handling all the ""daily meltdown"" during the drop off in the morning~ Most importantly, my girl looks forward to go school now!!",0.255,,meltdown,
My First Skool (295A Compassvale Crescent),Overall I am strongly convinced by the top-notch service provided by the center and do believe my son enjoys the every single day in school.,0.2523809523809524,,notch,
My First Skool (306A Punggol Place),Lunch is good as they serve variety including fruits. Breakfast is cereal? Didnt really check the breakfast veriety.,0.44999999999999996,,breakfast,Learning and Teaching
My First Skool (306A Punggol Place),after eat. They mop floor after breakfast and lunch.,0.0,,eat,
My First Skool (308C Anchorvale Rd),Has quite a good attendance.It has undergone some renovations.The exterior looks more classy now.My,0.43333333333333335,,attendance,
My First Skool (333 Kang Ching Road),"my uncle's place, good home cooked food.",0.7,,uncle,
My First Skool (375 Clementi Ave 4), Blk 375 Clementi My First Skool - The decoration is beautiful and warm like home. Children will grow up happily in such a good environment!,0.515,,decoration,
My First Skool (419 Bedok North St 1),Share message,0.0,,share,
My First Skool (423 Yishun Ave 11),"Aisan Bee Eater hurt at his left wing, couldn't fly. Feed water and call N park contractor to pickup. Hope it can recover and fly.",0.5333333333333333,,wing,
My First Skool (428 Clementi Ave 3),2. Learning progression of my child in the centre,0.0,,progression,
My First Skool (428 Clementi Ave 3),"In addition,",0.0,,addition,Educational Management and Organization
My First Skool (505 Yung An Rd),My First Skool - another subsidiary from NTUC. A childcare and kindergarten school for our little kids. It is located opposite Taman Jurong Community Club (~ last review/ update Feb2017),0.015625,,subsidiary,
My First Skool (51 Fernvale Link),"Priya & Cheng) are always so patient and smiley, even with the crying kiddos.",-0.2,,kiddo,
My First Skool (51 Fernvale Link)," The school has caring teachers but the walkway is too small for people to pass through and also, not many parents have the brains to understand that the walkway is too small.",-0.25,,walkway,
My First Skool (51 Fernvale Link),1) Bringing themselves together with 1 helper and blocking the walkway as though they own it.,0.6,,helper,Educational Roles
My First Skool (51 Fernvale Link),"The teachers that has guided my litle tot (Meagan) as so far showered thoughtful, creative and modus operandi ideas. A great and convenient location for patents and their lil tots residing in the Fernvale district. Kudos to all the love the teachers and staff showered to the lil sweet hearts in the school. A highly recommended school for your tots development and a memorable fun childhood.",0.4011111111111111,,tot,
My First Skool (51 Fernvale Link),"have HFMD spread to him 3 time,",0.0,,spread,
My First Skool (528 Hougang Ave 6),a well establish pre shool kindergarten for young children. Located at many locations around Singapore. Dated : 16/08/2017 ( Wednesday ).,0.3,,shool,
My First Skool (54 Chin Swee Road)," Great & friendly Teachers and peers! The teachers are very motivated and my little girl looks forwards to school everyday. The principal,",0.21625,,peer,
My First Skool (54 Chin Swee Road),"Zhu laoshi , she already left the school , but my daughter miss her very much.",0.13,,zhu,
My First Skool (54 Chin Swee Road),"So to those thinking to enroll your child in this school,",0.0,,thinking,Learning and Teaching
My First Skool (6 Segar Road),"What assured us to decide on MFS @ 6 Segar Rd was their unique infrastructure and multiple programmes with community partners, simulating a homely yet sociable environment at an affordable price. The team has also been welcoming and approachable, impressing us with their knowledge in childcare as well as their emphasis to family involvement in the upbringing of a child.",0.1875,,infrastructure,
My First Skool (6 Segar Road),Highly recommended for anyone who is looking for a holistic alternative care for their young one :),0.25333333333333335,,alternative,
My First Skool (6 Segar Road),them to understand the origins of each festivals and foster a senses of what they should value in their lives. The publications of the activities album are helpful for parents to know and understand the learning phase of their children as well.,0.0,,origin,
My First Skool (6 Segar Road)," Spacious, airy and close to nature environment which are great for the kids daily activities. Convenient drop/pick with sheltered carpark.",0.4,,airy,
My First Skool (6 Segar Road)," Great administration and facilities,",0.8,,administration,
My First Skool (654 Senja Road),I am very glad that I choose My First Skool senja centre for my kids . It is probably one of the best decision my wife and I have made.,0.6333333333333333,,senja,
My First Skool (656C Jurong West St 61),"regulatory guidelines. Finally would like to say Thank You to the teachers, principal and staff for a job well done.",0.0,,guideline,
My First Skool (656C Jurong West St 61),Baskets with learning tools and toys are organised neatly in shelves so that the children can easily pick them based on their interest. The centre has a well rounded curriculum.,0.43333333333333335,,basket,
My First Skool (656C Jurong West St 61),"phonics, gross and fine motor activities and outdoor walks in the neighbourhood. His learning experiences in the centre helped and encouraged him to be a curious learner and confident little boy!",0.11645833333333333,,phonic,
My First Skool (66 Kallang Bahru Road), Good layout and training rooms,0.7,,layout,
My First Skool (677 Hougang Ave 8),"I was particularly impressed by the recent Children's Day carnival they organized. It was so much fun, and it was evident that both the teachers and the principal had put in their best efforts to make it a memorable experience for the children. They absolutely enjoyed it!",0.525,,carnival,
My First Skool at Blk 153 Rivervale Crescent,"There are many interesting topics shared in class, activities were fun and educational. Other than the normal academic curriculum, children were also introduced to world art, culture and current news. Parents are able to view the activates photos through the MFS Parent app.",0.23055555555555557,,topic,Educational Management and Organization
My First Skool at Blk 164 Rivervale Crescent,"As you know, the block 164 where this school is situated in, is an entirely newly built estate of year 2016.",0.13636363636363635,,block,Educational Institutions and Facilities
My First Skool at Blk 164 Rivervale Crescent,"Their rates are not cheap though,",-0.2,,rate,Educational Management and Organization
My Learning Haven (Suntec)," Upon my first visit to My Learning Haven,",0.25,,visit,Educational Resources and Materials
My Little Gems Private Limited," I think the best gift I could give my little one is to find him a good preschool, his first big step to the start of his lifelong learning journey. And we are so so thankful we found My Little Gems. Their unique & thoughtful approach in their way of teaching has got us since the first day we stepped into the school & had our first conversation with the principal & founder,",0.25,,gift,
My Little Gems Private Limited,What is even more precious is that My Little Gems plants the seeds of kindness and mindfulness in the preschoolers. These values will greatly aid the child.,0.403125,,seed,
My Little Gems Private Limited, My Little Gem Pre school focuses on Character development. My child have developed responsibilities and contribution at home and in the public such as pushing in chair before leaving. Such a simple action it shows great social responsibility. Education is not just about excelling in intellectual knowledge but also equally important in developing positive character!,0.1524936868686869,,responsibility,Educational Management and Organization
My Little Gems Private Limited," Thank you My Little Gems for bringing out the best in our 3 little gems. My children have fond memories of their preschool days at MLG. I asked them what they missed most from preschool and my eldest says he missed the gross motor sessions where they could do fun outdoor activities safely within the temple compound, the youngest one loved the food and says she missed eating the yummy vegetarian curry which is not spicy at all. My 2nd boy’s love for nature blossomed, he still has a keen interest in all things about animals and plants, which started when he was in K1. He remembers Teacher Ye Qin taught them about these topics, and also had the opportunity to experience nature up close when they did their little exploratory visits to the open space behind the school compound, and tended to their little garden space at the ground level. 🌱,",0.16785714285714287,,nature,
My Little Gems Private Limited, Focus on character building. Positive character builds a great leader.,0.5136363636363637,,character,
My Little Kingdom @ West Coast," My Little Kingdom was a great phase for our daughter to start learning, communicating, and being active. It was great for us as well being new to parenting!",0.2899242424242424,,phase,Learning and Teaching
MY World Preschool Ltd (McNair Towers),"They didn’t even let him step a foot into the facility, even though he willingly wanted to go and play.",0.25,,foot,
MY World Preschool Ltd (McNair Towers),2) the “Teachers” play favouritism and will bully those children they don’t like and those are usually kids who don’t “listen to everything they say.”,-0.25,,favouritism,
MY World Preschool Ltd (Pasir Ris)," They won't entertain you if you aren't Citizen or PR, waited for around 3 months, no response for play group admissions!",0.0,,pr,
Odyssey The Global Preschool - Dempsey,"We are very happy with the odyssey Dempsey !! The teachers , support staff and infrastructure are all the best one can get in singapore in a Preschool. We love the outdoor Forest feature!! And our son is learning so much as well. We are very happy with our choice !!",0.79625,,odyssey,
Odyssey The Global Preschool Pte Ltd (Lloyd Road), Nice and pleasant from the outside. Brings back some modernity to this part of Killiney. This pre-school has potential just by its location. Hope to see more and will be back to review further once it opens in 2019. April 2019 updated photographs. And it's opened for business.,0.22916666666666666,,outside,
Odyssey The Global Preschool Pte Ltd (Loyang Besar), The little chef is so fun. The kids are learning to cook simple food and sell the products to parents. Thumbs up!,0.0375,,chef,
Odyssey The Global Preschool Pte Ltd (Loyang Besar),"Ms Faizah. I appreciate the diversity of the students there and importantly, happy staff, happy children.",0.8,,diversity,
Odyssey The Global Preschool Pte Ltd (Loyang Besar),"Colors of Odyssey,",0.0,,color,
Odyssey The Global Preschool Pte Ltd (Loyang Besar),"Chinese revival,",0.0,,revival,
Odyssey The Global Preschool Pte Ltd (Loyang Besar)," The best kindergarden in the east,",1.0,,kindergarden,
Odyssey The Global Preschool Pte Ltd (Still Road),"Ms Kaitlyn Tan, who has closely followed his growth and always updating us his well being.",0.0,,growth,Educational Management and Organization
Odyssey The Global Preschool Pte Ltd (Still Road)," wonderful experice,",1.0,,experice,
Odyssey The Global Preschool Pte Ltd (Still Road),It was a good steam showcase!,0.875,,steam,
Odyssey The Global Preschool Pte Ltd (Wilkinson),"One would expect better care from a supposedly 'atas' school,",0.5,,ata,
