Comment,Sentiment,Topic_Number,Word,Preschool_Name
"Our elder son spent happy years at Shaws, and when the younger one turned 3, we just couldn’t wait to send him to the same school. We like the philosophy that children learn by sensing and playing. We also love the outdoor playground that allow kids to get some vitamin D every day.",0.24000000000000005,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Shaws CDLC @ Braddell Heights Pte Ltd
"Shaws Preschool @ Braddell Heights has been nothing but wonderful! The educators and staff are highly proficient and have always been pre-emptive and attentive to my child's needs. We love how Shaws integrate play into making learning fun and exciting! More importantly, I would like to commend the school for its inclusivity and welcoming my child, who has mobility needs, with great warmth. A big THANK YOU to Liane and lqlimah for paving the way towards inclusivity and giving such a golden opportunity for my child to thrive and enjoy going to school! Ms Lina, Ms Ali and Rong Lao Shi and all the teachers and staff at Braddell Heights - thank you for being so amazing to the kids! Go SHAWS!!",0.44535714285714284,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Shaws CDLC @ Braddell Heights Pte Ltd
"A warm and caring kindergarten-childcare. My daughter went to Shaws Braddell Height from K1 to K2. She loved going to school everyday and had a wonderful time there. The principal, the teachers and staff, were wonderful, approachable, caring and fun. My daughter learned a lot when she was there and she learned while having fun. She always had stories about her day. The school has balanced indoor/outdoor learning program and activities, in their garden and outdoor playground, such as messy play day, swimming CCA (at lorong chuan branch), little league. The school would arrange fun activities like field trips, bake sale, sports carnival, picnics, etc.",0.3284090909090908,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Shaws CDLC @ Braddell Heights Pte Ltd
"This is a really good school with nice teachers and responsive principal. When my girl first attended PG class, she cried and the principal, Ms IQ, step in to comfort my child and make her enjoy school. Similarly when her PG teacher, Ms Ash first joined the sch, she quickly make the class of toddlers warm up towards her.. we have fond memories of the school. But we have to change sch as we moved to our new house.",0.3632996632996633,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Shaws CDLC @ Braddell Heights Pte Ltd
Warm and nurturing teachers who will go the extra mile to make sure the kids settle well. The Shaws curriculum also ensures adequate outdoor play which the kids really enjoy.,0.3666666666666667,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Shaws CDLC @ Braddell Heights Pte Ltd
Our son Koa had a wonderful time during his time at Shaw Braddle. I can only recommend it to any new parent in town. Thank you to the whole team. A great establishment for the wellbeing of our children.,0.42727272727272725,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Shaws CDLC @ Braddell Heights Pte Ltd
Shaws is the best pre school around the areas and I say this with lot of confidence after seeing the love and care the teachers and care givers provide to the kids.. We are happy to be part of Shaws!,0.8333333333333334,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Shaws CDLC @ Braddell Heights Pte Ltd
"Patient and friendly teachers, attentive and responsible administrators, friendly and reliable environment, and balanced and relevant curriculum that will matter to the kids. Both my kids went here and would highly recommend it to others.",0.3183333333333333,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Shaws CDLC @ Braddell Heights Pte Ltd
"A school that seems to really let the kids have some fun with emphasis on outdoor education and sports!! Principal is great, open and receptive to feedback. My kid likes going to school:)))",0.39375,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Shaws CDLC @ Braddell Heights Pte Ltd
"High teacher turnover, unsafe premises, lack of transparency of management, unprofessional practicesDO NOT RECOMMEND",0.16,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Shaws CDLC @ Braddell Heights Pte Ltd
Really good place to nurture the kids on their growth and well rounded development.,0.7,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Shaws CDLC @ Braddell Heights Pte Ltd
"Not long after we came to Singapore, our child was new to the park and was emotionally unstable. The teachers were very friendly and patient, including the physical education teacher, a lovely teacher. They were all very good. The child has gradually entered a normal state in such an atmosphere. Thank you everyone!""",0.24542929292929289,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Shaws CDLC @ Braddell Heights Pte Ltd
"""Warm and Caring teachers and principal. Both my children are well nurtured in good values and well prepared for formal education.",0.6499999999999999,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Shalom Kindergarten
"Shalom kindergarden is a church next to Riverlife church...this church like Riverlife have kindergarden operation yes is situated at part of Jalan Loyang Besar main road to locate you head on to Pasir Ris MRT station from any part of Singapore then get to Pasir Ris bus interchange and take bus Service 354 stop on the 3rd bus stop after interchange alight and walk back into Jalan Loyang Besar and take a left turn into small road leading to Shalom and Riverlife church walking distance about 8 minutes from main road Jalan Loyang Besar...see you here""",0.011904761904761902,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Shalom Kindergarten
"""The teachers and principal don't seem to focus on the hygiene and safety of the children. You could see them sunning the toys they have washed on the bushes. The gates of the centre are wide open which might allow strangers from entering the centre or children leaving the centre. And, by doing so, they are obstructing the residents using the common areas. The teachers and/or principal will block the common area while walking the children from one classroom to another and would not give way to residents using the common area. The teachers and staffs don't have basic civic manners where they would ask the elderly to walk close to the drain as they placed kid's toy along the corridor. On many occasions, the teacher would ask the elderly, even those with walking difficulties, to walk near the drain as they are blocking the entire passage way. If the principal, teachers, and staffs behave in a less than adequate manner, it does set bad examples for the pupils as the children would follow the footprints of the staff. You could also see parents with bicycles hogging on the passage way. Parents too block the passage way without any slight consideration for other users. To staffs of SGM MURNI and the parents of the children, please be considerate as you are what the children look upon to.""",-0.0875,Topic 0,"['centre', 'child', 'email', 'ask', 'tell', 'day', 'list', 'principal', 'place', 'staff', 'leave', 'school', 'answer', 'visit', 'waitlist', 'etc', 'say', 'call', 'wait', 'complaint']",SGM Murni
"""My kids love going to Adventist Schoolhouse, always excited to tell me what they did in class.. Both my kids started from playgroup and another one joining next year. They have alot of activities and hands on skills for the kids which is important when I choose a school. The teachers are also caring and approachable and give regular updates.",0.255,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
Adventist Schoolhouse had been like a second home for us. The teachers at Adventist schoolhouse have played a pivotal role in the formative years of our son. The teachers at the school are experienced & create a nurturing & enriching environment for the children. The amenities & the food at the school along with a specially curated routine for the children make it comforting for them to go through a normal day with enthusiasm. Our gratitude to everyone at ASH for contributing & making our journey at ASH a memorable one.,0.3845238095238095,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
"We have been very fortunate to find this school for our daughter. The teachers, support staff as well as admin were brilliant and were always eager to lend support. My daughter learnt a lot in a very practical way and we made some everlasting memories. I highly recommend this school for early education.",0.376,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
"Positive learning experience, conducive school environment and caring teachers ASH has had many amazing teachers coming in through internship programmes. One such teacher is Teacher Joey whom my daughter had the opportunity to interact with when she was in playgroup. Teacher Joey eventually became her form teacher a year later and it amazes me that as an intern teacher, one would have no obligations to focus on any particular child yet she took the effort to connect with my daughter and could still remember small things like my daughter's favourite cartoon character from a year ago(in playgroup) I am sure probably other children in class would share similar heartening experiences as well pertaining to her attentiveness to details. Teacher Joey has a big heart and has so much love and care for her class children. I am grateful and blessed to have partnered her in my daughter's learning journey in PN.",0.17657828282828283,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
My children goes to Adventist schoolhouse and the teachers are really warm and friendly. They treat the children with genuine love and care and I must say the children are really close to the teachers. The children also develop according to their interests and explore in a myriad of environments. My children love the little garden in the school too.,0.3410714285714286,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
"My daughter, Rachel, has a lovely time at Seventh Day Adventist Schoolhouse. The school adopts a very creative and naturalistic approach to learning which ensures students gain a lot of knowledge in a fun way. A big thank you to teacher Janet and teacher Belinda for being so loving and moulding my girl to be the strong confident person that she is now! God bless the staff there and keep up the good work!",0.487037037037037,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
I send both my girls to Seventh Day and they love going to the school! teachers are engaging and caring. great school and also great space for the kids during their outdoor sessions.,0.65625,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
ASH provided my child with a holistic learning experience and the teachers helped to assimilate him well in his first school experience. Kudos to Teacher Joey and Teacher San for their patience and attentive support to the children’s development and well being!,0.375,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
"My daughter goes to Adventist Schoolhouse and she loves going to school everyday! Wonderful and friendly teachers, planning to send my second child soon. Great school!",0.425,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
"The Adventist Schoolhouse is a wonderful preschool for kids. They adopt a holistic approach to development and education. The teachers and staff are very professional and caring, and go the extra mile to support the kids.",0.37666666666666665,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
Great environment and teacher support. Facility is good and so is the school value. We are very happy sending both of our children here and seeing them grow. Thank you ASH,0.8333333333333334,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
Fantastic School ! Everyday my son is looking forward to coming to school.He very much enjoy his time in school and learning new things each and every day.The teachers are professional and caring.They really care and truly want the best for your child.,0.3051948051948052,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
"The teachers are very warm, caring and patient! Both my boys enjoy going to school and they have learnt and grow alot in this holistic environment!",0.7375,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
"Amazing teachers,management staff are well equipped and pleasant environment for kids ,Our daughter loves going to school ,lots of outdoor play activities(which is rare to find in sg)and indoor sensory activities ,lots of educational activities,food is delicious as well as per my child😅Appreciate all the effort Miss Joey and Miss Joy do. T’s mum(Pnb)",0.6138888888888889,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
"Loving , good moral and academic development equally excellence archeived in Adventist school environment. I like the pool, garden and Play and music room. It makes more spaces for active kids.",0.23809523809523808,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
"My son started going to Adventist Schoolhouse recently, he likes going to school, the teacher and staff there are friendly, so far so good.",0.29374999999999996,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
"Fantastic School! Love it! My son loves going here! He loves the teachers, food and also the atmosphere here!",0.73828125,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
All the teachers are very caring and nice. The classroom is spacious and great learning environment.👍👍 ,0.5333333333333333,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
"Large outdoor spaces, holistic nurturing environment and very dedicated teachers.",0.20714285714285713,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
Excellent schooling. All teachers are patient and with great experience on education.,0.9,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
"School focuses on hands-on learning, knowledge and skills through fun and play.",0.3,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
Its good guidance by teacher and care the children,0.7,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
Very good early childhood educator.,0.505,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
Best preschool in Jurong area.,1.0,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
Pre-School within Seventh Day Adventist Church,0.0,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
"I am very lucky to have chosen Adventist Schoolhouse for my child. Every teacher here is very enthusiastic and patient. My child is very happy to go to school every day and will share interesting things about school with me when he comes home from school. Two months after entering school, the child's English has improved significantly, and his personality has become more and more lively. I hope this school will get better and better, and I hope more children will come here to study happily.""",0.5018997668997669,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse
"""My children love school, thanks to SKMPS nurturing and caring teachers and all staff. The teachers build their character and instills strong values through their curriculum. A highlight of the school is their signature Space Buds Programme. They also have a BB programme that teaches the children life skills weekly. Thank you to all teachers, the cooks, Principal Ms Joanne Low and all other staff for giving my kids an enjoyable and safe preschool education.",0.2869047619047619,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Sengkang Methodist Preschool
My children really liked this school .. Teachers are kind towards children and care for kids individually . Best choice for kids to start with in early childhood.,0.5750000000000001,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Sengkang Methodist Preschool
"Our little girl really had a happy childhood here. Good social atmosphere. One of the rare building fundamentals that help formed her personality. Learning was pretty good for a preschool. Holistically it was a good atmosphere to grow up in as a young kid. Wonderful memories. Although maths for her was something to grasp with. Really grateful they had a xtra curriculum available like abacus, teachers were wonderful. It made it easy for her to perform well in Primary 1. Well thought out.",0.43932291666666673,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Sengkang Methodist Preschool
Great curriculum with holistic approach. My son had a good learning experience in Sengkang Methodist Preschool. Highly recommended preschool.,0.5533333333333333,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Sengkang Methodist Preschool
"Preschool that has a very good phonics program. They have robotics program within preschool, mini concerts, English and Mandarin speech drama and the teachers are very caring of their students.",0.36999999999999994,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Sengkang Methodist Preschool
We are grateful that our son is in safe and nurturing environment. Thank you,0.5,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Sengkang Methodist Preschool
"bus inquiry""",0.0,Topic 0,"['centre', 'child', 'email', 'ask', 'tell', 'day', 'list', 'principal', 'place', 'staff', 'leave', 'school', 'answer', 'visit', 'waitlist', 'etc', 'say', 'call', 'wait', 'complaint']",Sengkang Methodist Preschool
"""Nice teachers and principal they have a great set up. However, it’s not recommended for children who are not Mandarin speaking . My friends child was in Nursery/playgroup and because the class was small so instead of having a English speaking main teacher and a mandarin speaking teacher for mandarin classes as the school originally communicated when signing up , the school had engaged the mandarin teacher to be the main teacher who could not speak a word of English(not even good morning)and this was not communicated to the parents . Unfortunately the parents only noticed this 3-6months in when the child started to show signs of fright to speak because the poor child felt no one understands him in school. The child is now in another school with an English main teacher and the child’s progression in speaking has since improved very well with additional help from enrichment classes to help over come the fear to speak. I believe other upper classes with more students have English main teachers and should have a balance curriculum with both English and mandarin speaking teachers. Just be sure to reiterate the main teachers English speaking when enrolling the child to be able to communicate with your child, as this may cause the child trauma especially at a very young age when they feel no one understands them in school. I hope the school takes this feedback constructive and starts to be transparent on their communication, please be conscious of children in different ethnicities as parents leave their hearts in your trusted hands.",0.14679012345679013,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",SDM-Moriah Preschool (Greenwich) Pte Ltd
"Principal Caroline is always all smiles 💐and enthusiastic to answer any enquiries. I am sure everyone is very busy with the children at the school, but the teachers look very steady and professional. Most of the teachers are chinese and they have many years of working experience. School environment is great and well-planned with lots of consideration for fine details. Highly recommend this school if you stay near this area. Our child was in another school for more than 2 years before we made the switch. He is saying he likes this new school much more 😍.""",0.343979797979798,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",SDM-Moriah Preschool (Greenwich) Pte Ltd
"""all my kids went to this childcare when they were young. they have great teachers who impacted my kids till this day. (they are always talking about teacher sabrina and 李老师) and also terrific lessons like teaching the kids basic math and all which really helped my kids when they entered primary school. (my kids had great achievements in primary school and even went to gep). really a very good preschool to send your child to",0.40111111111111103,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",SDM Ichiban (Yunnan) Childcare Centre
"One of the best Child care! I like the rigor they put into their curriculum.""",1.0,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",SDM Ichiban (Yunnan) Childcare Centre
"""My daughter attends PG and it has been a wonderful experience so far. She looks forward to school every day. The teachers are passionate and they share my child's developments and activities through the app. Parents are also involved in school activities every term so I feel safe and comfortable that my daughter is in good hands.",0.4416666666666667,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",SDM Childcare Centre Pte Ltd (Choa Chu Kang)
SDM Group ( Kidz Care) taking over current management and school from 01-Dec-18 onwards.,0.0,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",SDM Childcare Centre Pte Ltd (Choa Chu Kang)
"Good up and coming programmes for my little bro :D""",0.5041666666666667,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",SDM Childcare Centre Pte Ltd (Choa Chu Kang)
"""My daughter loves to go to school . All the teachers , assistant teachers, administration & management staff are very approachable, professional & calm . School has good amount of indoor and outdoor space plus music room and gym area . Frequent activities ensuring overall development & interest of children stays on.",0.23333333333333336,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Schoolhouse By The Bay Pte Ltd
"Room for kids to play both inside and out. Plus teaches in English and Chinese""",0.0,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Schoolhouse By The Bay Pte Ltd
"""The karaoke systems are also of high quality and affordable. We were served by Jing Ya, who was very prompt and clear in her explanation.""",0.15333333333333335,Topic 0,"['centre', 'child', 'email', 'ask', 'tell', 'day', 'list', 'principal', 'place', 'staff', 'leave', 'school', 'answer', 'visit', 'waitlist', 'etc', 'say', 'call', 'wait', 'complaint']",Safari House Preschool Woodlands
"""very disappointed unfair treatment""",-0.7375,Topic 2,"['campus', 'diem', 'carpe', 'lack', 'fernvale', 'birthday', 'yishun', 'vicinity', 'mozzie', 'gal', 'treatment', 'consideration', 'contradict', 'add', 'government', 'practice', 'raise', 'stradia', 'settle', 'tan']",Safari House Preschool Thomson
"""popular preschool. enrolled my kid at the start of the year. principal is nice and understanding. teachers are also supportive. school fee is also affordable for now.",0.5666666666666667,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Safari House Preschool Lakeside
"Unreliable school. Does not respond to contacts.""",0.0,Topic 0,"['centre', 'child', 'email', 'ask', 'tell', 'day', 'list', 'principal', 'place', 'staff', 'leave', 'school', 'answer', 'visit', 'waitlist', 'etc', 'say', 'call', 'wait', 'complaint']",Safari House Preschool Lakeside
"""My son was 1.5 years old when we enrolled him into playgroup. For 2 weeks, he has always been crying to us every single time we pick him up, just imagine the care given there. I personally saw teachers who shout at the top of their lungs at a children. Not sure if that is correct. Outcome after 2 weeks : Dramatic Behavioral change, fell incredibly sick (coughed until his whole face turned red repeatedly), I am seriously concerned about the hygiene practice in the centre. Since my son moved to another childcare centre for 2 months, he has never fallen that sick anymore. Make your call.",-0.1597222222222222,Topic 1,"['school', 'child', 'time', 'teacher', 'centre', 'day', 'parent', 'son', 'month', 'kid', 'bad', 'baby', 'principal', 'cry', 'send', 'like', 'know', 'money', 'enrol', 'feel']",Safari House Preschool Bt Batok
