Comment,Sentiment,Topic_Number,Word,Preschool_Name
"Principal and staff are very approachable and professional.""",0.15000000000000002,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",YWCA McNair Road Child Development Centre
"""My grandson has just graduated from his 4 yrs Nursery/Kindergarten classes of2022 at Marine YWCA Preschool Centre. I’ll like to share that “ No words can I describe the happiness n appreciation of the teaching n mentor received by him during his time there “. He has developed into a knowledgeable kid of Mannerisms, Values and Wisdoms of Character, especially in his last semester year 2022. Please cascade to the teachers for a job well done . Thank you n wishing the Centre ever lasting success. Note: Special thanks to Teacher Clair. From: Albert Teo",0.20714285714285713,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",YWCA Marine Drive Child Development Centre
My 3 Children has been with Marine Drive YWCA. I’m very grateful with the good Teachers they have. They work hand in hand with the parents to shape the children to be independent and as well as building a good attitude in them. They focus on both academically and socially. I’m am absolutely happy with them.,0.48,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",YWCA Marine Drive Child Development Centre
A wonderful 4 yrs where my son enjoyed being in school. A place where learning and play integrates together... best childcare centre where not only ur child learns the academics... also childhood is not lost. Tk u YWCA for creating such memorable times during the 4yrs... def recommend to all parents!!!,0.5794270833333334,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",YWCA Marine Drive Child Development Centre
"😇Would like to praise the Educators & preschoolers of YWCA (Marine Drive) for them walking around the neighbourhood to bless handcrafts and singing Christmas carols to the people around. They were inclusive by involving all the children, including those with disabilities. Believe they'd brought much joy to one another including parents/guardians who were there!!! Through this, the preschoolers also learnt important life values. Truly in awe of the effort the preschool put in to nurture their preschoolers. Great job!!! May the Lord bless all of you 🙏🙌 Vic's mum 🤗",0.7999999999999999,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",YWCA Marine Drive Child Development Centre
"A serene surroundings, filled with laughter from the children, and love from the Teachers. My special thanks to Yang Sh Laoshi & Teacher Maggie & Teacher Cristy.""",0.36428571428571427,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",YWCA Marine Drive Child Development Centre
"""My daughter’s development has been improved, she has learned lots of things here and it’s good to have YWCA near our place. Kudos to the teachers..",0.39999999999999997,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",YWCA Bishan Child Development Centre
"I’m always grateful that my children (one graduated last year and the other in her N2 currently) have their pre-school education in YWCA, Bishan- the Principal and the teachers are so passionate and caring to the extent that my elder daughter still always mentioning about how great her teachers were, and would drop by to say hello to them when she joins us picking up her younger sister. With the good foundation, the elder daughter performs well in her P1. As to my younger daughter, we can see she has improved a lot too. We appreciate that the teachers (particularly her form teachers, Teacher Agnes & Wang Laoshi) truly care about their students - thank you for instilling a passion for learning in my child! I wish to extend my gratitude to YWCA’s principal, teachers and supporting staff, for all their hard work and passion! Thank you very much! 🙏😊",0.14531249999999998,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",YWCA Bishan Child Development Centre
"Childcare with caring teachers and staff. Appreciate that the teachers maintain an open communication with parents in the best interests of the child. Despite the center having been around for quite awhile, the environment in the center is very well-kept and clean. My child enjoys going to school everyday.",0.16666666666666669,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",YWCA Bishan Child Development Centre
"Been with them since 2017 and the teachers have always been warm and welcoming. Prices are kept affordable, which is especially important for big families. Quality is assured and Christian values are being imparted. Hopefully they never lose their core Christian faith and values.",0.27999999999999997,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",YWCA Bishan Child Development Centre
"I'm happy with my decision to send my son to YWCA @ Bishan. Not only my son has made new friends, enjoy his learning journey in YWCA but also he has a great exposure to the real world outside YWCA. There are numerous day trips arranged by YWCA such as visited a farm, Mandarin Theatre, River Safari, Eldercare etc. I can feel my son was very excited in every single trip arranged by YWCA and always look forward to it. The centre always ensure the safety of the kids and it's always their top priority. The centre will keep parents informed on whereabout the kids as soon as they arrived the centre safely after the trips, which I can rest assured and let my son to join every single excursion organised by YWCA. I have no regret to enroll my son in YWCA @ Bishan as his preschool. I would definitely recommend my family and friends' kids to YWCA.",0.2454004329004329,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",YWCA Bishan Child Development Centre
"I would like to commend the teachers especially Teacher Adelyn and the principal Ms Soh of YWCA Bishan, for being so friendly and caring to the students. My son have developed the social skills and he learned singing Christian songs from this school.",0.10166666666666666,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",YWCA Bishan Child Development Centre
"A wonderful school with caring teachers - YWCA Bishan has always been in close touch with both parents and children, ensuring that the children’s’ learning is done with both love and joy.",0.7666666666666666,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",YWCA Bishan Child Development Centre
Nice environment and caring teachers. Sheltered walkway to Bishan Bus Interchange & MRT.,0.6,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",YWCA Bishan Child Development Centre
Teachers are nice to my kid and my child is learning alot in school.,0.6,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",YWCA Bishan Child Development Centre
The staff is always patient and attentive during work.,0.4,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",YWCA Bishan Child Development Centre
"This is my daughter’s third kindergarten! It is also the most satisfying👍I feel very relieved when I leave my child there😃😄Everyone from the principal to their teachers to the hygienist aunt is so kind💗The most important thing is to love and care for your children! 👏I noticed a change in my child! Be polite! Respect your elders! Be courteous to classmates 👩‍🎓 and cheerful! Thank you for your careful teaching and cultivation! 🙏🙏""",0.39722222222222225,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",YWCA Bishan Child Development Centre
"""YWCA Bedok is beautiful because the Teachers are always ready with a smile for the children. My boy is delighted to be with his friends in school, learn new skills, and enjoy school. The principal is fantastic and very very helpful. A cheerful and bright light, a beacon in the estate.",0.4314876033057851,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",YWCA Bedok South Child Development Centre
"My sons have been attending YWCA Bedok since PG. Ms Wan, the teachers (Ms Cristy, Mrs Sevi, Mrs Yong, Ms Frincess, Chen Laoshi, Wu Laoshi and many more) and aunties are very friendly, patient and understanding towards the children. Furthermore, YWCA Bedok provides a very engaging, interactive and nurturing environment to the children. My sons love all the activities conducted in school (i.e. outdoor play, art & craft, presentation). We are happy and comfortable with YWCA Bedok and would recommend anyone looking for pre-school. Thank you!",0.4509375,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",YWCA Bedok South Child Development Centre
"My kid just join as playgroup in YWCA Bedok, all teachers are very responsive and lovely to kids. The environment is good for kid to make new friends here and sometimes they do ask to join other classes kids with some integration activities such as dancing and etc. Special thanks to Ms. Wan, Ms. Cristy, Ms. Ye Laoshi and Ms. Siva for their kindness and lovely care on my baby. I would recommend YWCA to more parents.",0.2516824085005903,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",YWCA Bedok South Child Development Centre
"I will be eternally grateful to Ms Wan, the principal, teachers and aunties at YWCA Bedok. They gave my son a second chance and have been extremely encouraging in all aspect of his growth. Their love and care shines through daily which helps him assimilate well into school life. It has been almost a month and we have seen so much improvement in him. Furthermore, it feels more akin to a family unit here. My son is currently in PG and the teachers from other classes welcome him with open arms as well. Notwithstanding that, the PG class and N1 class often mix together which is such a great idea. It allows the PG group to have older kids to learn from while the N1 class has younger kids to play with and giving them a sense of responsibility. I will definitely recommend YWCA Bedok to everyone I know.",0.15729166666666666,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",YWCA Bedok South Child Development Centre
"Our girl has joined the playgroup in YWCA Bedok and she enjoyed going to school everyday. Teachers and aunties are very responsive and lovely to kids. Special thanks to Ms. Wan, Ms. Cristy, Ms. Ye Laoshi and Ms. Siva for their kindness and taking good care of her.",0.2571428571428571,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",YWCA Bedok South Child Development Centre
"My 2 kids always looking forward to attend school.I made the decision to switch my son from Star learner to YWCA at Nursery 2 . What I like most about the school is that they provide in-house learning support.Teacher Lavanya is one of the best allied educator that I truly appreciate and thankful for. The school also educate the students about healthy diet and make it a point to have a fruity Friday every week. The school is not fully air conditioned which I prefer it this way so that the kids does not fall sick easily. I love the teachers (especially Teacher siva, Mrs Yong and Ms fincess, wu lao shi, li lao shi and teacher Christy)and Miss Wan who is the principal! They are always so passionate, loving, patience and genuine and caring ❤️ I will strongly recommended YWCA @BEDOK.",0.2653679653679653,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",YWCA Bedok South Child Development Centre
My son has attended this Preschool and the staff are currently so focused and appreciative of each child’s wellbeing. Happy to say that my little one is in secure and safe hands. Such a great school with wonderful teachers. Made the right choice by choosing this YWCA Preschool @ Bedok.,0.4198214285714285,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",YWCA Bedok South Child Development Centre
"Dedicated teachers, interesting programmes and conveniently located. All my 3 children were enrolled in this childcare. Seasoned principle like Ms Wan, and teachers like Mrs Sive and more, and the aunties there have been my reason for sending my younger child to the centre as my childcare option. Thank you all! Happy Teachers' Day!",0.3416666666666666,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",YWCA Bedok South Child Development Centre
"I’d like to sincerely thank the teachers (Mrs Siva, Ms Christy and Lee Laoshi), Ms Wan and the aunties for caring for the children tirelessly. They do it with all their heart and my child has blossomed under their care and love. The school does interesting activities with the students and my child often comes home with new vocabulary learnt. I’m very impressed with the quality of education and daily care provided by everyone in the school. Well done and thank you!",0.34805194805194806,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",YWCA Bedok South Child Development Centre
I have enjoyed working with YWCA Bedok for the past years.It feels like second home to me because everyone is warm & friendly and we work together to give our Best to every child in the centre.,0.37083333333333335,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",YWCA Bedok South Child Development Centre
"The principal and teachers are caring and really love kids. My child settled in very fast compared to sparkletots where he cried for 3 months non stop everyday.""",0.18666666666666668,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",YWCA Bedok South Child Development Centre
"""My child enjoyed her whole preschool Journey with Wharton Preschool. Thank you for all the teachers and staffs to take care the kids with utmost care 🙏 """,0.35,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",Wharton Preschool @ Serangoon North
"""All teachers are very kind and treat children from bottom of heart. Clean and neatly environment with professional management. My kids love to go to school with no cry from day one till now!""",0.4679166666666667,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",Wat Patthar Educare Centre
"""Tzu Chi emphasised a lot on moral values , character building in the kids which I believe is of utmost importance, especially when my child is still young. I can see my child developed the correct values through these 2yrs, they learnt to be filial, respectful, responsible, manners, save the planet, not to waste food, independence, love and care, grateful, and so much more. It’s the best decision i ever made for my kid to send him there.",0.27,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",Tzu Chi Great Love Preschool (Yishun)
"Caring Teachers and consistent Philosophy, teach children to care for others and the environment. Well rounded, lets kids explore through play and Also build good academic foundation to prep them for pri sch. teacher turn over is low.",0.2375,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",Tzu Chi Great Love Preschool (Yishun)
Great preschool! Can tell the teachers really care for the children. It is a vegan school and teaches children values and helps educate children to recycle and do good for the environment,0.6333333333333333,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",Tzu Chi Great Love Preschool (Yishun)
Best pre-school. Teachers are strict but caring. Guiding our kids to be independent and grateful.,0.5,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",Tzu Chi Great Love Preschool (Yishun)
"It's a preschool""",0.0,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",Tzu Chi Great Love Preschool (Yishun)
"""We enrolled our son to Twinklekidz infant care program. We can tell that the teachers there are genuine and show great care for him.",0.6000000000000001,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",Twinklekidz International Schoolhouse Pte Ltd
"We enrolled our son, Noah, into the infant care when he was 13 months old and he was well adjusted within a week+. We see how happy our son is to be heading to school every morning and it really lessens our worries. We love seeing his portfolio updates of his time and activities in school. The teachers care for him and we look forward to the stories that they share about him at the end of the day, especially from teacher Sha. We are so thankful that our son had a great start to his school days here. Special shout-out to teacher Sha, teacher Fala and teacher Catherine, and all other teachers who our son love!",0.36190476190476195,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",Twinklekidz International Schoolhouse Pte Ltd
"Highly recommended to all the new parents looking for preschool !! When you see your child can't wait to hug the teachers. you well know that the teachers had gone the extra mile to love your child. We are extremely grateful for the love and care given to Caleb Lin. Big Thank you to Teacher Fala , Teacher Sha and to all the teachers at TwinkleKidz International School. 1st June 2023",0.15600852272727272,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",Twinklekidz International Schoolhouse Pte Ltd
"Love the experience we have had at Cherie Hearts @ Changi. While my 2 year old son's first couple weeks in playgroup were a transition, now he smiles and laughs whenever I drop him off in the morning. He has made great progress in his first four months. The manager JoJo and her group of teachers do an amazing job. Highly recommended!!!",0.4017857142857143,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",Twinklekidz International Schoolhouse Pte Ltd
"My son has been with CBP cherie hearts since april 2017. I intentionally dropped by a couple of times to check on the center's teachers as well as to view my son's progession with the infant care center. I noted that the teachers have been very patient and attentive toward the infants. For their thursday music classes, the teachers would specifically arrange for 2 separate sessions so that each music class will not over crowded in order for the children to follow and thoroughly enjoy the music class depending on the infant's ability to keep up with the musical activities. Parents are also kept abreast of the latest activities through news letters as well as the message chits via the child's workbook. In view of mothers day, Cherie hearts recently arranged for both moms and infants to the play dough activity on 12 may 2017 to get parents' participation and involvement with kid's play. It was extremely fun and engaging for us moms and our children. I believed we all had a really smashing time! So, keep up the good work at CBP and continue to keep those communication lines open with us parents. We truly appreciate your efforts! Special thanks to Jojo, teacher Mani and chinese teacher Wei for your care and attentiveness.",0.2191964285714286,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",Twinklekidz International Schoolhouse Pte Ltd
"We’re grateful that we can found a very nice school for our 2 daughters. As a parent, there is nothing better than knowing your child is safe and in good hands especially for baby. Our 2 daughters spent 6 years in this school since they were babies. We sent in our first dauhter to this infant care when she was 3 months old until she graduated K2 and now she is in Primary 4 and our 2nd daughter when she was 2.5 months old until now she is still in K2 now. Our daughters love their school, teachers and friends. The principal & the teachers are really amazing, helpful, willing to made an effort for our daughter’s need. I don’t need to worried about our daughter's preparation to primary school. Our daughters learnt everything from the school with the fun way. Thank you Twinkle kidz @CBP👍👍",0.33,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",Twinklekidz International Schoolhouse Pte Ltd
"Small Nat Most amazing school you need to enrol your child into. What are you you waiting for, daddies and mummies?!? The programme are holistic. I love the extra effort, the school incorporated into their programme like piano lessons. Through this program, my child knows clearly what she like and dislike. Many parents including me always wanted to send the child to learn musical instruments. But in the end, it might not turn your child into wizard Mozart. Let your child choose their own path, it be much more easier to guide than to strain. CCBP is a small little heart of orchard road with international children. All the little bees gets to expose themselves to different culture and traditional costume. There is so much more the school have done for me and my child that I cannot stop writing. Alas, time have come and I need to sign off. Last and not the least, may the force with Jojo and the Gang. :) Sincerely, Big Nat",0.1306818181818182,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",Twinklekidz International Schoolhouse Pte Ltd
"Dear teachers who have taught my daughter, Eva, Our daughter Eva has had a good time, and thoroughly enjoyed her time with you. Many thanks for your kind care and attention in making her time a joyful one. Regards, Jeffrey Lai",0.5,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",Twinklekidz International Schoolhouse Pte Ltd
"Pathetic School , Totally negative and Harsh Center Manager JOJO (I can share her emails writing style). No Cameras , In front of me they tried handing over a child to wrong parent + No Processes - take money and no immediate receipts are issued , Be aware Changi Cheerie heart is not professional !""",-0.27321428571428574,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",Twinklekidz International Schoolhouse Pte Ltd
"""I am filled with gratitude forTwinklekidz! The family culture here is filled with warmth and genuine care. The sincerity of the staff shines through in every interaction, creating a nurturing environment for our little ones. Twinklekidz goes beyond just education – it's a second home for our kids. The staff's dedication and personalized attention make us feel confident that our children are in the best hands. Grateful for the loving atmosphere they provide!",0.4203125,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",Twinklekidz Academy Pte Ltd
"How I wished I sent my son to Twinklekidz earlier. After changing to a few schools, I finally found the right one for my son who needs lots of encouragement and support from teachers. I’m very glad that my son has improved in overall aspects such as communication, socialising and learning in a short time after joining this school. We felt that all the teachers are staffs are very passionate about their job and dedicated to nurturing the children. Thank you all teachers and staffs for their love and support, and bringing out the best potential of the individual student.",0.16697802197802197,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",Twinklekidz Academy Pte Ltd
"It was those innocent smile & laughter from those kids in the school that made us enrol our sons to this school( Siglap ).I must said we definitely made the correct choice.The way his teachers have helped our son develop his individuality, while at the same time emphasising self-discipline and respect toward each other. We are extremely happy with the school system and cooperative attitude from the teachers making both our sons fill with confident in communication & social skills. Thank you Twinklekids for everything.",0.25104166666666666,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",Twinklekidz Academy Pte Ltd
"I send my two girls to Twinklekidz when my first child 18 months now she is P1 and my second child N 2 now.We have been with Twinklekidz for many years Twinklekidz not only school but like a second home for them  we always feel happy and safe for put our kids there. all the teachers very kind, caring and loving. The best school ever 💯💯❤️❤️❤️ we love Twinklekidz 😍😍",0.4481818181818182,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",Twinklekidz Academy Pte Ltd
"I sent My boy from N1, My boy began spending a significant amount of time outside of home and luckily he is in the trusted hands of teachers and academic professionals. Good Teachers are very important factors for us and luckily i can really trust this school because of considerate teachers. They are so nice and kind , i can feel my boy follow them well without difficulty. and they always open mind to communicate. (Specially thanks to teacher linda and Julia mel,bee, niu laoshi, Humairah, Janice debbie.,so on., many professional teachers are there. and i can not forget their beautiful smiles and warm support from them) High-quality teachers who are invested in each individual student’s success will be one of the most important factors in child’s academic growth and development. having enthusiastic teachers who encourage and provide support for their students will help foster an environment that celebrates learning. Also facilities are well managed. And they have strong learning curriculum as well. I highly recommend this preschool! :)",0.35379999999999995,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",Twinklekidz Academy Pte Ltd
"Sent my girl to Twinklekidz since she was 18 months old and stayed through till K2. Best decision we made for her pre-sch years . Forget about international names , if you want a safe haven for your child with truly nurturing & passionate teachers , Twinklekidz is your choice . We genuinely felt the care and concern laced upon our girl over all these years , and she’s adequately equipped with the knowledge to venture into the next phase of her life . Thank you Teachers Linda , Debbie , Mel , Janice , Julia , Bee , Humairah, Liu lao shi for your care and concern all these years !",0.2854166666666667,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",Twinklekidz Academy Pte Ltd
"Choosing this option was the best decision; the teachers are incredibly caring, creating a sense of a close-knit family. They consistently offer support, encouragement, and are receptive to feedback. Thank you for all the memories created for the child and us! Thank you Teacher Linda, Mel, Debbie, Liu laoshi, Janice and alll! 💙 ",0.7635416666666667,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",Twinklekidz Academy Pte Ltd
"First enrolled my oldest daughter in Twinklekidz back in 2018 and my experience with this preschool (headed by Teacher Jess, Linda and Janice) in the last 5 years has truly exceeded my expectations. From dedicated and caring teachers to a plethora of enriching programs, this establishment has created a nurturing environment for young minds to thrive. The heart of Twinklekidz lies in its passionate and devoted teaching staff. The teachers (Teacher Debbie, Mel, Bee, Humairah, Liu Lao Shi & Lili Lao Shi just to name a few) go above and beyond, ensuring a caring and educational experience for each child. The art, music, and drama programs not only foster creativity but also instill confidence in the children, preparing them for a bright future. Moreover, the commitment and responsibility demonstrated by the staff are commendable. They genuinely care for the well-being and growth of every child, making the school a safe and loving place to learn and grow. Twinklekidz also cultivates a warm and tight-knit community of parents, creating a sense of camaraderie and support. The school premises exude a cozy ambience, maintaining cleanliness and providing delicious and nutritious meals for the children. Outdoor activities in the well-equipped playground, exercise areas (and even an outdoor water play pool area!) contribute to the physical development of the kids, allowing them to embrace an active and healthy lifestyle. One of the most heartwarming aspects is the warm and friendly smiles that greet the children every day, making them feel loved and cherished. My three daughters attended/ attend Twinklekidz, and seeing them happy, fulfilled, and well-adjusted is a testament to the exceptional care and education provided by this outstanding preschool. Twinklekidz has truly set a benchmark in preschool education, and I wholeheartedly recommend it to any parent seeking a nurturing and enriching environment for their child's early years. It’s a school with a lot of “heart” ❤️",0.3056547619047619,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",Twinklekidz Academy Pte Ltd
