Comment,Sentiment,Topic_Number,Word,Preschool_Name
"I want to share my experience for the past few months with MindChamps Paragon. Some background of my son, who is turning five this year. He has been attending an International school in Brunei since he was two and a half years old before returning to Singapore on the 31st of November. The school with huge compounds, three canteens, excellent facilities, and large playgrounds, even just for kindergarten level. When he was in the international school, he was neutral, neither eager nor enthusiastic about school. During covid lockdown, he didn’t care whether he would be going to school the next day or not. After returning, I decided to enroll my son in Mindchamp Paragon. At first, I wasn’t very optimistic due to the limited area to play compared to the international school in Brunei. But this is what it is when we are in a scarce land city-state. As I would like my son to master his mandarin better, at home, we are only allowed to converse in mandarin as I would want my son to master at least in his mandarin speaking. During the enrolment, I specifically emphasized to the Teachers to encourage my son to speak more mandarin to him instead of English. To my surprise! After the first day of school, my son loves going back to MindChamps Paragon. Every day, even on weekends, without fail, he will ask me if there’s school tomorrow. He had shown so much interest in going to school that he did not have that enthusiasm in his previous school. After the first week of attending Mindchamps paragon, he has improved his mandarin speaking. In the following weeks, my son has shown significant improvements in his eagerness to write and draw, which he has lack of previously. Besides, the teachers went above and beyond to ensure the children were comfortable and well taken care of. This is the first time I have seen such a high level of dedication by the teachers, especially Fan Laoshi, Ms. Cammy, and Ms. Lee. After a long absence from lockdown, when school reopens, toddlers will typically take about a week to accept and adjust to new environments and routines. What took my son a week in the previous school, in mindchamps paragon, only one day. To my surprise, he was eager to go back to school the following day without the first day crying drama or pleading to go home, etc. It’s such a pity that we will be relocating again in the coming month. If it weren’t for relocating, we would be glad to continue with mindchamps paragon as long as the highest level mindchamps provides... My son and I are going to miss this excellent school! Thank you so much, teachers, for your dedication and efforts to create a positive learning environment for the children. Thank You So Much !",0.10223444765111432,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Paragon
"Love how this school is a complete balance of learning, exploring and fun! My boys love going to school. Thanks for helping them grow “smarter”(quote from my son) 😄. ",0.335,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Paragon
"We truly love this school that my son goes to since he was 2.5 years old. He had a cheerful, caring and wonderful teacher named Miss Azizah in his early years. She played an important role shaping and guiding my son to be who he is today i.e a very positive, confident, smart, kind, loving little man :) He also had a sweet and attentive Chinese teacher named Pei Pei Laoshi, that took extra time to teach him Chinese cause he wasn’t very good at it. Then later he had Mr Jay who is just as caring and wonderful as his first teacher. Mr Jay is a very generous and kind hearted soul. Have a talk with him and you can see how passionate he is about kids and teaching. I highly recommend this school for the teachers that are the main building blocks for our children’s future. Do give thanks to them when they have done a great job! We need to give praise and recognition to such awesome teachers!",0.35027834145021636,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Paragon
"Our family is new to Singapore. Before we applied to the school, Principal Shermaine is so helpful and willing to answer our questions. I am grateful that the children met so many friendly teachers in Mindchamps Paragon, especially Mr Jay, who takes good care of the children and is enthusiastic about his work. My daughter said he is the best teacher ever! My heartfelt thanks to every teachers in this school.",0.3761363636363636,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Paragon
"Mindchamps Paragon has been a safe and nurturing environment for my son since 2019. He will graduate this year and we are sure he will miss all the kind and caring teachers & staff @ Paragon, also his classmates for the last 4 unforgettable years! We are extremely pleased with this investment we have made for his future. The camaraderie forged with the other parents is also invaluable.",0.371875,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Paragon
"Both my girls attended Mindchamp @Paragon. One graduated in 2015 and the youngest one graduated in 2022. Every day when I sent them to school, they are always hopping into the school with a smile. And on non-school days, they would tell me that they missed school. At the end of the day, they are always eager to share with us what they had learnt/ what they did in school. And their sharing sessions are always full of excitement. And all these are signs to tell us how much they had enjoyed their pre-school journey! Their positive preschool experience will not be made possible without dedicated teachers. I would like to thank the teachers, especially Mr Jay for their patience, constant encouragement, creativity and love for my kids. Thank you for making a great difference for the children. Because you care for them, you have directed them to trust themselves in all they do and to become all that they dream.",0.3002272727272727,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Paragon
"Ms Shermaine is a very responsible and dedicated preschool principal. She puts efforts in understanding every champ’s habits and behaviours both in school and at home, thus as a parent I feel that communication with Ms Shermaine and the teachers has been a good experience so far. The teachers are also professionals in early childhood education who take care of children with fairness and tender loving care. My daughter is happy to go to school and she likes to share with me what she learned in school every day. Thank you Ms Shermaine and the Teachers!",0.46,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Paragon
"My son started his K1 @Mindchamps Paragon. We notice his progress in writing, reading & spelling for both English & Chinese. Mr Jay (K2) and Pei Pei Laoshi (K2) were his teachers that make huge positive impact. The teaching dedication is outstanding. Last but not least, my son also made alot of good friends. We are quite happy to have him at Mindchamps during his pre school years.",0.3085858585858586,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Paragon
"Our son has been going here since December and I have to say within a couple of weeks of being here he started learning to count, started saying the days of the week and also started to communicate his needs better. The teachers are attentive and really care about toddler overall development. The way they design the curriculum is so impressive and I am so happy that we chose this school for my toddler. The teachers’ frequent communication with the parents about the toddler’s development is also something we really appreciate. Thank you teachers!",0.40625000000000006,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Paragon
"How to begin .. I can honestly say that we ( me and my son ) both miss Mindchamps very much. Liam practically grew up with this preschool since he was before 2 years old. From PG to K1 .. We appreciate the attentiveness that most of the Teachers give to the Champs professionally and the time they took to brief us every single day during pick up time. Some teachers would do the extra miles to attend to champs with special needs and to be able to understand that each house hold is different. Their roles at school were as equally important as mom’s roles at home, they are giving knowledge and implanting discipline that sometimes parents failed to do at home. We are VERY grateful for the Teachers. I apologize if I missed some names but I honestly hope that it won’t affect any of their good dedications and caring, from Miss Eunice, Wu Laoshi, Fan Laoshi, Miss Bev, Miss Cam, Ms Cleris, Ms Nadia, Ms Jasmine, Mr Jay .. even the previous Ah Yis who used to work there at PRG. I hope the COMPANY can further notice all of Teachers contributions and dedications to the children, can appreciate and care for the Teachers as well, since they play the most important roles in the school ( brand ) development and champs qualities. Nevertheless, we are thankful.",0.22395238095238099,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Paragon
"My kid has been attending classes at Mindchamps for the past one year and I have been really impressed with the school! The entire experience has been positive - from the student-teacher ratios, to the attentiveness of the staff and also the school’s thoughtful approach in managing safety - everything has been top notch. I’ll be sending my younger kid here for sure! Keep up the good work.",0.3558080808080808,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Paragon
"Both of my girls went to mindchamps preschool paragon at 18 mth old. Apart from the comprehensive academic curriculum and the clean, neat, safe environment, the teachers we have encountered were amazingly patient, committed and caring. I must say I was totally worry-free when my girls were left to the care of the Mindchamps teachers, even during Covid period. A special thanks to my second daughter’s K2 teacher- Mr Jay, for going the extra miles to care for the kids and even arrange play dates for the graduating class during the holidays. Mindchamps Preschool (Paragon), highly recommended 👍🏻",0.19031746031746036,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Paragon
"My kid enjoyed her N1 class but when she got to N2, things changed. She became annoyed and kicked up a fuss for going to school every morning. Caring and nurturing had deteriorated significantly at the N2 class. She was scolded and ridiculed repeatedly for not being able to write proper Chinese characters. My kid left the Paragon school and now attends another preschool. The change was so drastic. She now looks forward to having school days. The quality of teachers was not consistent. It was good at N1 but became inferior at N2. The moment your kid consistently dreads about going to school, you know something isn’t quite right.",0.1896103896103896,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Paragon
"We have nothing but G R A T I T U D E!♥️✨ Grateful for all the Teachers(Ms Cammy,Fan Laoshi,Mr Jay,Ms Fiqah,Ms Nadia,Ms Jasmine and Miss Shermaine!) Our kid is on remission and it hasn't been easy for us to just leave him in school especially on a full day basis.We thank each and everyone who made Zen's journey an enjoyable one.Since he went to Paragon(coming from Chinese Pre-School at Cecil) he maintains the same level of enthusiasm and he loves his teachers dearly,esp Fan Laoshi and Mr Jay.Thank you for caring for Zen and for always giving us updates on diseases that's been going on in the school.(we are very particular since Zen's immune system is not that strong due to his history.But he's much better now!Fully recovered and enjoying life to the fullest!) Im sure his childhood memory bank is full of happy memories with you all there.💕 We would also want to commend everyone who taught the kids during their ""I'm Proud of You "" Champs Fest, we can see how confident and comfortable they were on stage even without teachers teaching the steps in front of them.We are also proud of you Teachers of Mindchamps PARAGON!👏🏻Kudos everyone 👏🏻👏🏻👏🏻👏🏻👏🏻",0.43725490196078426,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Paragon
"I can still remember the time when I was trying to find the best preschool in Singapore for my then two-year-old boy. I visited a few schools, but none could beat the “This is the right one” feel of MindChamps PreSchool at Paragon. The school was brimming with positivity and light. Children wore big smiles on their faces, greeting their friends, teachers and even schoolmates’ parents; teachers were warm and energetic, and the ambience was bright and colourful. They had me at ‘hello’. Within a year in MindChamps, he is not only speaking in full sentences but spewing out bombastic words that I’ve never heard of in my life. When asked what he likes best about his school, his response is, “My friends and teachers”. I think he doesn’t know how to say it yet, but I believe it’s more than just these two fundamental reasons for him liking school. I think to him, schooling in MindChamps is like an adventure or a journey to exciting discoveries. My husband and I too, are very fond of MindChamps. We have witnessed the great exercise of care and diligence to our child and other children. And we can never be too proud of our son's achievements thus far.",0.40059523809523806,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Paragon
"My girl looks forward for school, learns well and has a great time with friends and teachers",0.8,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Paragon
"MindChamps at Paragon was a great help to me two weeks ago. My partner and I need to attend some important matter in our work and business. No one will look after our 5 year old son. I remember that MindChamps offers Child Minding Service. Even if I am worried that he might have tantrums while on the center, We drop him off. When we returned to fetch him around 3:00 P.M., we were amazed that he did not cry at all. He enjoy the activities while we are away plus he have a complimentary book. Thanks, MindChamps!",0.28125,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Paragon
Great school with attentive teachers who brings passion and compassion to teach the children,0.6000000000000001,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Paragon
Very lovely and kid’s friendly learning environment.,0.5125,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Paragon
My son has been there for several years. He has been enjoying the time there.,0.25,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Paragon
"Kids are well treated here , teachers young and energetic",0.3,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Paragon
Mr. J and Fan Lao Shi is the best teacher,1.0,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Paragon
teachers are very warm and considerate,0.78,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Paragon
"Nice education, teachers and staff!!",0.9375,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Paragon
"The teachers at mindchamps are very friendly and caring. The children are very happy to go to school every day, where they meet new friends and learn to do things independently. I feel relieved to put my children here. My children have graduated from PG. I have been attending school here since the beginning. It is a very loving school.",0.48077272727272735,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Paragon
"Responsible, good attitude, disease and health control in place, sufficient teachers""",0.44999999999999996,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Paragon
"""We are the parents of Elijah and Ethan who both graduated from MindChamps and we have found it a wonderful experience for both us and our kids. There is a vibrant spread of activities from music lessons, gourmet food sessions and more. The amazing support from the school staff and other parents also helped our children on their journey. The teachers in Mindchamps are also very patient and all the knowledge they taught our children has really made us parents proud. Kudos especially to Xue Laoshi, Ms Steph, Ms Ellie and of course, the principal, Ms Chris for their exceptional performance. All in all, it has been great for our entire family at Mindchamps!",0.40069444444444446,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
Best kindergarten wonderful teachers and great curriculum management always coming up with new ideas The main two things my son benefited was having a nurturing environment.. and it unearthing a love for music we didn’t know possible. One of the more expensive in SG but still worth it.,0.39030303030303026,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
"Our family truly appreciate for all the teachers in Mindchamps JTC, for their endless efforts and responsibilities. We just moved to Singapore and Mindchamps JTC was our daughter's the very first school. With Mindchamps JTC, our daughter was able to well adapt to new culture and environment, and allowed our family to have great start in Singapore. Teachers were great for creating warm-hearted atmosphere, and our kid was having no resistance towards learning new languages. Thank you for always welcoming us with smiles every day morning. With Mindchamp JTC, our daughter learned both English and Chinese very quickly, and I was fully satisfied with all the classes, including music class and extra excursions.",0.29217171717171714,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
"Both Amilia and Angelia have graduated from Mindchamps JTC in 2020 and 2023. It has been a truly pleasant learning journey for both of them in Mindchamps, the teachers are professional and takes good care of the girls for the years they were there. I really like the school environment and curriculum as well. The girls love the school and always look forward to it. It is a pre-school I highly recommend for any parents who want their children to have a great learning, safe and well cared environment! Special thanks to Ms Chris, Ms Eille, Teacher Stephanie and Xue Lao Shi!",0.442547619047619,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
"We switched preschool 3 years ago when we shifted. Was initially worried about my child's transition to new school. However, the worries are unfound as the principal and teachers here are so professional and are genuinely caring for the kids! My son is always looking forward to go to school! They made school such a nice place for the kids! Best part, the teachers turnover is really low and that says something! Will definitely miss MindChamps @ JTC Summit!",0.29015151515151516,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ JTC Summit
"We have sent all our three kids to Mindchamps JTC since 2012. The current management - principal and teachers have shown great level of professionalism, sincere care, love for our children. Some teachers have seen all our three kids grown and blossom over the years. A special shout out to Ms Chris, Ms Ellie, Ms Steph, and Xue Lao shi, Ms Alicia, Ms Lorraine for taking such good care of our three kids throughout their preschool years. No regrets sending all our kids to the school. We would definitely miss you all lots from next year onwards as our third kid graduate this year!",0.26428571428571423,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
"we sent both our kids from PG to K2 to this branch. fantastic teachers, support staff and principal. 10/10 would send another kid if we get a third one.",0.2,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ JTC Summit
"We chose MindChamps PreSchool @ JTC Summit based on a friend's recommendation, and my son Cola has been studying here for two years. It's been the best decision we've made, as the growth in my son's development at this school is evident. He initially had difficulty speaking up in school, but with the principal's assistance, he eventually started to communicate with teachers and classmates. She put in a lot of effort during this process, and we are very grateful and feel fortunate to have encountered such a great principal. The teachers are also excellent; our son often surprises us with what he's learned at school, including life skills, sports, hobbies, and academic subjects. Once again, thank you to MindChamps PreSchool @ JTC Summit.",0.4055555555555556,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
It’s been almost 3 years since we switched preschool to JTC MindChamps. The principal and teachers here are more professional and trained in many areas to teach and guide. They are understanding to my child needs and are able to help him to realize his potential. They genuinely care about the well being of the child. My son is very happy to go to school and has never cried about not wanting to go to school since we switched over here. Highly recommend JTC MindChamps to any parents as it also walking distance to shopping malls and CPF building where there are a few extra curriculum classes that you can enroll your child.,0.296,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ JTC Summit
Very caring principal and teachers who you can tell care for the children. Especially thankful for the care over the years for my kids. Will be sad to leave after my kids graduate !,-0.14166666666666666,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ JTC Summit
"Mindchamp teachers have been very professional and patient in guiding our daughter progress in pre-school. We can observe significant improvement especially in her chinese language and other aspects too. We would like to compliment the principal and teachers who constantly provide child progress updates, photos and event reminders to parent through mindchamp apps for us to know how our daughter is doing in school recently. We are glad that we have made the right decision to switch her to Mindchamps JTC.",0.1295238095238095,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
"I am writing to express my appreciation for the outstanding care and education provided by JTC MindChamps pre-school. My child has been enrolled since N1, and I have been thoroughly impressed with the level of dedication and passion exhibited by Principal Ms. Chris and all the teachers. The teachers create a safe and nurturing environment that fosters learning and growth. They are kind and enthusiastic, which has a positive impact on the children's development. My child looks forward to going to school every day, and I am grateful for the positive experience she has had. I appreciate how transparent the staff is about the events and situations in the school. They are open and honest about any concerns or issues that may arise, which is reassuring as a parent. The curriculum they have in place is strong and provides a solid foundation for the children. I have seen a noticeable improvement in my child's skills and knowledge since starting with the JTC MindChamps. Furthermore, the teachers takes parents' feedback sincerely and makes necessary adjustments to provide the best possible learning and enjoyable experience for the children. The level of communication they have with parents is excellent, and I am grateful for the genuine interest they take in the children's development. I would highly recommend JTC MindChamps to anyone looking for a pre-school that provides exceptional care and education. Thank you to Principal Ms. Chris, Ms. Ellie, K2 teachers Ms. Steph, and Xue Laoshi, and the entire team for all your care and guidance in shaping our children's future.",0.3875889328063241,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
Mindchamps has been instrumental in educating my daughter Nicole. Mindchamps teachers and principal have shown genuine interest and care towards my daughter. My daughter lost her mom at a very young age and its great that the teachers and principal have been mindful of that and have gone beyond their call of duty to care for Nicole and provide hope and concern towards her. I’m very happy that Nicole is growing up well and will be graduating this year. We’ll always be grateful to the JTC Mindchamps staff.,0.5825,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
"Both of my children were enrolled in Mindchamps JTC since Nursery. Thumbs up to the principal Ms Chris and all the teachers who played a crucial role in my children’s preschool life. The Mindchamps app allows the teachers and parents to communicate freely, pictures and descriptions of weekly learning are also uploaded timely.",0.2,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
Reviewing based on my experience since Jun 21. The Center is situated inside a business complex and has a sheltered pick-up/drop-off point which is essential for bad weather and has a sheltered walkway to MRT. Ms Chris (The Center Principal) have done well in ensuring the center hygiene and personal well-being. The Center encourages creativity and instills confidence while imparting the basic to the children. Would like to extend my appreciation for Ms Steph and 李老师 for their effort in bringing the best of the children during the past year. Tribute to them for pushing my little one to explore outside her comfort zone. They were also quick to point out any issue and suggest solutions to improve the children’s learning or character building (when needed).,-0.03601190476190478,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
"All teachers here are very responsible and care about the kids, and my child like teachers and classmates here, had fun and learned a lot in a year after he joined JTC mindchamp, great experience here",0.45333333333333337,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
MindChamps Preschool @ JTC Summit is the ideal school for my child in every aspect. The Principal and Teachers’ dedication in providing educational and fun curriculum to realise my child’s full potential are evident in every interaction. I am really glad that I had chosen MindChamps Preschool @ JTC Summit for my child.,0.36428571428571427,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
"Been almost 3 years with JTC Mindchamp , my son been enjoyed himself so much . All teachers and principal communicate well with parents and great curriculums for the children’s.",0.5,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
My daughter has been with mindchamps JTC summit branch since play group days. She has enjoyed herself and love ❤️ her principal Ms Chris and teachers very much!,0.44166666666666665,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
Amazing staff with so much heart and caring mindset. Its wonderful seeing our daughter get excited about going to Mindchamps. We couldn’t be happier with our kindergarten choice.,0.54375,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ JTC Summit
My daughter has been in JTC preschool since N1. Teachers are very responsive and my daughter truly enjoys her school life here till K2 now.,0.2,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ JTC Summit
"Today is the last day Jodie attends lesson at Mindchamps Preschool@JTC Summit. Next mon she will embarks new chapter of her school life. Time flies really fast. Appreciate all the guidances and teaching that Ms. Christ, Ms. Nisha, Ms. Ellie, Ms. Geetha and Huang Laoshi give to Jodie. We very glad that 2 years ago we make the decision to switch to Mindchamps. We can see a lot of improvement in Jodie. 2020 is a challenging year with COVID-19 pandemic. Mindchamps Teachers are very creative to come out with the K2 Virtual Graduation program. Thanks for the valuable memories that you gave to Champs for them to remember their preschool experience.",0.29204545454545455,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ JTC Summit
